cvr,livestock_n,cattle_cnt,pig_cnt,poultry_cnt,n_chr,rows,year
37452661,0.0,0.0,3286.0,0.0,2,2,2019
37453218,0.0,0.0,0.0,0.0,1,1,2019
37454265,0.0,0.0,34905.0,0.0,4,5,2019
37454672,0.0,0.0,17583.86,0.0,5,8,2019
37455067,0.0,0.0,2829.32,0.0,1,3,2019
37462594,0.0,132.6,0.0,0.0,1,4,2019
37467499,0.0,0.0,0.0,0.0,1,3,2019
37470694,0.0,0.0,15.0,7.0,2,5,2019
37471186,0.0,23.0,25.0,0.0,2,10,2019
37471895,0.0,894.0,0.0,0.0,1,6,2019
37476048,0.0,0.0,0.0,0.0,1,1,2019
37490040,0.0,0.0,25428.0,0.0,1,2,2019
37492779,0.0,0.0,0.0,0.0,2,2,2019
37497819,0.0,0.0,32804.0,0.0,2,3,2019
37498394,0.0,502.0,0.0,0.0,1,9,2019
37502871,0.0,182.00000000000003,0.0,0.0,1,6,2019
37504831,0.0,0.0,0.0,0.0,1,1,2019
37506001,0.0,607.0,0.0,0.0,1,6,2019
37508292,0.0,16.8,0.0,0.0,1,5,2019
37515930,0.0,0.0,0.0,0.0,1,4,2019
37519758,0.0,0.0,2.0,5.0,2,4,2019
37524670,0.0,24.0,0.0,0.0,2,7,2019
37525561,0.0,252.0,0.0,0.0,1,7,2019
37529915,0.0,23.3,0.0,0.0,1,6,2019
37536911,0.0,0.0,68986.0,0.0,4,5,2019
37536954,0.0,0.0,5011.0,0.0,1,1,2019
37540730,0.0,366.90000000000003,0.0,0.0,2,7,2019
37541109,0.0,419.9,0.0,0.0,1,7,2019
37545767,0.0,0.0,0.0,0.0,1,4,2019
37548057,0.0,0.0,11236.1,0.0,3,3,2019
37548391,0.0,0.0,63638.0,0.0,3,9,2019
37557129,0.0,17.77,0.0,0.0,1,5,2019
37559245,0.0,0.0,0.0,0.0,1,2,2019
37559369,0.0,6.0,0.0,0.0,1,3,2019
37561479,0.0,0.0,3010.8,0.0,1,1,2019
37561568,0.0,0.0,50669.0,0.0,3,6,2019
37563072,0.0,525.9,0.0,0.0,1,9,2019
37566950,0.0,28.6,0.0,0.0,2,6,2019
37570141,0.0,0.0,4396.0,0.0,1,4,2019
37570397,0.0,0.0,0.0,0.0,1,1,2019
37571687,0.0,1499.8,0.0,0.0,1,6,2019
37573280,0.0,0.0,47562.7,0.0,8,9,2019
37574392,0.0,67.60000000000001,0.0,0.0,1,6,2019
37574716,0.0,103.7,0.0,0.0,1,6,2019
37576204,0.0,1.7,0.0,0.0,1,1,2019
37576255,0.0,7.5,29000.0,0.0,4,13,2019
37578398,0.0,415.2,0.0,0.0,2,13,2019
37583219,0.0,59.599999999999994,6.0,2.0,3,23,2019
37586749,0.0,123.7,0.0,0.0,1,7,2019
37587990,0.0,0.0,0.0,0.0,1,3,2019
37589942,0.0,725.56,0.0,0.0,2,12,2019
37590134,0.0,8.1,10.0,50.0,2,9,2019
37590983,0.0,823.0,0.0,0.0,1,8,2019
37591092,0.0,8.4,0.0,0.0,1,6,2019
37593206,0.0,654.7,0.0,0.0,2,12,2019
37593281,0.0,122.39999999999999,0.0,0.0,2,12,2019
37593389,0.0,11.399999999999999,0.0,0.0,1,4,2019
37599972,0.0,0.0,0.0,0.0,2,2,2019
37600342,0.0,355.0,0.0,0.0,1,12,2019
37605042,0.0,14.4,0.0,0.0,1,6,2019
37605298,0.0,611.2,0.0,0.0,1,13,2019
37606081,0.0,306.9,0.0,0.0,2,9,2019
37606650,0.0,0.0,0.0,0.0,1,1,2019
37609153,0.0,0.0,0.0,125000.0,1,1,2019
37609609,0.0,0.5,0.0,0.0,2,3,2019
37610151,0.0,119.4,0.0,0.0,1,5,2019
37612936,0.0,0.0,0.0,0.0,1,1,2019
37613738,0.0,663.1,0.0,0.0,1,5,2019
37614750,0.0,8.1,7.0,0.0,2,8,2019
37618039,0.0,0.0,0.0,0.0,1,1,2019
37619027,0.0,879.2,0.0,0.0,2,8,2019
37619566,0.0,488.90000000000003,0.0,0.0,1,5,2019
37620068,0.0,101.19999999999999,0.0,0.0,2,6,2019
37623326,0.0,18.6,0.0,25.2,2,7,2019
37627933,0.0,0.0,30141.0,0.0,1,1,2019
37627992,0.0,0.0,26347.0,0.0,1,1,2019
37628034,0.0,0.0,22063.0,0.0,1,1,2019
37628077,0.0,0.0,27137.0,0.0,1,1,2019
37637092,0.0,12.0,0.0,0.0,1,2,2019
37641987,0.0,15.700000000000001,0.0,0.0,1,6,2019
37642207,0.0,568.3,0.0,0.0,1,5,2019
37643971,0.0,1.9,24653.0,0.0,3,8,2019
37650935,0.0,652.9,0.0,0.0,2,13,2019
37654302,0.0,1.3,18642.0,0.0,2,9,2019
37655112,0.0,0.0,14465.01,0.0,2,5,2019
37656127,0.0,24.3,0.0,0.0,2,8,2019
37662283,0.0,0.0,285393.0,0.0,18,28,2019
37669962,0.0,46.099999999999994,0.0,0.0,2,10,2019
37673250,0.0,2.7,0.0,0.0,1,2,2019
37673935,0.0,22.0,2.03,0.0,1,6,2019
37674621,0.0,0.0,0.0,0.0,1,1,2019
37679747,0.0,135.4,0.0,0.0,1,5,2019
37680079,0.0,0.0,0.0,0.0,1,1,2019
37682810,0.0,1520.9,0.0,0.0,4,29,2019
37688991,0.0,10.799999999999999,5.0,0.0,1,9,2019
37690074,0.0,0.0,0.0,0.0,1,1,2019
37692492,0.0,0.0,24631.0,0.0,3,3,2019
37700843,0.0,0.0,0.0,0.0,1,3,2019
37701297,0.0,0.0,0.0,75.0,2,2,2019
37737550,0.0,45.7,0.0,0.0,1,6,2019
37741426,0.0,0.0,0.0,0.0,1,1,2019
37748358,0.0,0.0,0.0,0.0,1,2,2019
37755176,0.0,0.4,0.0,0.0,1,1,2019
37771627,0.0,1535.1,0.0,0.0,1,4,2019
37771988,0.0,0.0,3490.0,0.0,1,4,2019
37776289,0.0,663.0,0.0,0.0,1,2,2019
37780081,0.0,0.0,21793.0,0.0,3,6,2019
37780936,0.0,3.0,0.0,0.0,2,3,2019
37781088,0.0,20.3,22.0,0.0,3,10,2019
37782785,0.0,0.0,15926.0,0.0,4,8,2019
37790338,0.0,241.6,0.0,0.0,1,5,2019
37793361,0.0,81.0,0.0,0.0,2,4,2019
37793523,0.0,0.0,0.0,44391.37,2,3,2019
37794597,0.0,0.0,22284.399999999998,0.0,2,4,2019
37799653,0.0,916.3,0.0,0.0,3,7,2019
37800503,0.0,1205.3999999999999,0.0,0.0,3,15,2019
37806307,0.0,0.0,0.0,0.0,2,2,2019
37809705,0.0,0.0,1600.0,0.0,1,1,2019
37816256,0.0,272.7,7.0,0.0,2,16,2019
37816906,0.0,0.0,0.0,0.0,1,3,2019
37825492,0.0,0.0,9932.71,0.0,2,3,2019
37832847,0.0,0.0,37964.0,0.0,4,12,2019
37836249,0.0,0.0,0.0,0.0,1,1,2019
37837261,0.0,40.7,0.0,0.0,1,5,2019
37841846,0.0,0.0,0.0,77499.65,1,3,2019
37842923,0.0,1182.7,0.0,0.0,1,4,2019
37844993,0.0,5.7,0.0,0.0,2,4,2019
37848336,0.0,71.4,0.0,0.0,1,5,2019
37856002,0.0,0.0,0.0,0.0,1,2,2019
37857130,0.0,7.800000000000001,100.0,0.0,1,6,2019
37860581,0.0,37.1,0.0,0.0,1,7,2019
37862487,0.0,12.0,0.0,0.0,1,3,2019
37863505,0.0,339.9,0.0,0.0,1,5,2019
37871362,0.0,0.0,0.0,0.0,1,1,2019
37874833,0.0,2.9,0.0,0.0,1,3,2019
37875732,0.0,1623.0,0.0,0.0,1,15,2019
37878588,0.0,0.0,9350.0,0.0,4,4,2019
37881988,0.0,65.0,0.0,0.0,2,12,2019
37888184,0.0,0.0,25074.0,0.0,1,7,2019
37889679,0.0,1041.1,0.0,0.0,3,11,2019
37901164,0.0,0.0,0.0,10952.87,1,2,2019
37902128,0.0,2.0,0.0,0.0,2,4,2019
37902152,0.0,5.800000000000001,0.0,0.0,1,4,2019
37902314,0.0,0.0,68613.0,0.0,4,7,2019
37903841,0.0,421.3,0.0,0.0,2,7,2019
37906581,0.0,0.0,30192.0,0.0,1,6,2019
37914312,0.0,211.5,1111.0,0.0,3,13,2019
37916706,0.0,0.0,1962.0,0.0,1,1,2019
37918199,0.0,13.0,0.0,0.0,1,6,2019
37920754,0.0,0.0,0.0,0.0,1,1,2019
37924687,0.0,226.6,0.0,0.0,1,4,2019
37925055,0.0,331.70000000000005,0.0,0.0,1,6,2019
37926175,0.0,34.8,0.0,0.0,1,5,2019
37929026,0.0,5.5,0.0,0.0,1,4,2019
37929832,0.0,5.800000000000001,0.0,0.0,2,5,2019
37936960,0.0,0.0,320.0,0.0,1,3,2019
37938033,0.0,293.90000000000003,0.0,0.0,2,9,2019
37946745,0.0,19.8,0.0,0.0,1,3,2019
37946850,0.0,813.5000000000001,0.0,0.0,1,9,2019
37948098,0.0,0.0,21570.0,0.0,2,4,2019
37950653,0.0,18.0,0.0,0.0,1,6,2019
37954578,0.0,703.5,0.0,0.0,10,51,2019
37957283,0.0,28.2,0.0,0.0,1,5,2019
37958220,0.0,0.0,32327.0,0.0,2,6,2019
37962260,0.0,0.0,10197.419999999998,0.0,2,6,2019
37966045,0.0,139.0,0.0,0.0,2,7,2019
37970093,0.0,4.9,0.0,0.0,2,4,2019
37978108,0.0,0.0,0.0,0.0,1,1,2019
37980730,0.0,0.0,0.0,0.0,1,2,2019
37981656,0.0,0.0,0.0,0.0,1,1,2019
37983934,0.0,0.0,0.0,0.0,1,1,2019
37984515,0.0,0.0,0.0,0.0,1,2,2019
37995169,0.0,0.0,1290.96,0.0,1,4,2019
38000012,0.0,47.4,0.0,0.0,1,6,2019
38005316,0.0,242.89999999999998,0.0,0.0,1,4,2019
38008307,0.0,154.3,0.0,0.0,2,4,2019
38008803,0.0,361.20000000000005,0.0,0.0,2,7,2019
38009338,0.0,506.2,0.0,0.0,1,6,2019
38010654,0.0,0.0,34009.0,0.0,2,4,2019
38015796,0.0,331.3,0.0,0.0,1,5,2019
38016849,0.0,0.0,3520.0400000000004,0.0,2,4,2019
38019910,0.0,17.6,0.0,0.0,1,6,2019
38021273,0.0,1.4,0.0,0.0,1,2,2019
38024566,0.0,8.0,0.0,0.0,2,5,2019
38033352,0.0,0.0,12423.0,0.0,3,5,2019
38035150,0.0,20.8,5.0,0.0,2,7,2019
38037277,0.0,14.4,0.0,0.0,2,6,2019
38038206,0.0,21.6,0.0,0.0,1,5,2019
38047124,0.0,565.4,0.0,0.0,1,13,2019
38048244,0.0,16.1,0.0,0.0,1,6,2019
38055666,0.0,0.0,34247.0,0.0,2,9,2019
38063774,0.0,0.0,0.0,0.0,1,1,2019
38072749,0.0,0.0,0.0,15.0,1,4,2019
38073427,0.0,0.0,53917.0,0.0,2,3,2019
38074164,0.0,0.0,0.0,0.0,1,1,2019
38074989,0.0,316.7,0.0,0.0,1,7,2019
38077740,0.0,6.9,0.0,0.0,1,4,2019
38097512,0.0,1826.6,3.0,0.0,4,32,2019
38100254,0.0,0.0,0.0,20.0,1,5,2019
38107097,0.0,0.0,0.0,0.0,1,1,2019
38109634,0.0,0.0,0.0,0.0,1,1,2019
38113054,0.0,478.2,0.0,0.0,1,6,2019
38119923,0.0,0.0,15618.5,0.0,3,6,2019
38121057,0.0,0.0,4394.0,0.0,1,4,2019
38121324,0.0,0.0,0.0,0.0,1,3,2019
38127721,0.0,833.0,0.0,0.0,3,12,2019
38139290,0.0,0.0,61504.0,0.0,3,7,2019
38139649,0.0,4.7,0.0,0.0,1,3,2019
38142968,0.0,0.0,0.0,0.0,1,1,2019
38145975,0.0,14.9,0.0,0.0,1,6,2019
38149253,0.0,0.0,0.0,0.0,1,1,2019
38149504,0.0,0.0,2.0,0.0,1,3,2019
38154508,0.0,0.0,0.0,0.0,1,2,2019
38168835,0.0,2.0,0.0,0.0,1,2,2019
38170236,0.0,3.0999999999999996,6.0,0.0,2,5,2019
38177362,0.0,0.0,2654.8,0.0,1,6,2019
38183346,0.0,4.0,3.0,0.0,2,3,2019
38184571,0.0,0.0,11616.4,0.0,2,5,2019
38202626,0.0,4.0,0.0,0.0,1,1,2019
38203894,0.0,0.0,2320.0,0.0,2,2,2019
38204920,0.0,388.0,0.0,0.0,2,13,2019
38207709,0.0,1520.0,0.0,0.0,2,8,2019
38212052,0.0,0.0,10459.0,0.0,1,1,2019
38212214,0.0,377.0,0.0,0.0,2,7,2019
38214187,0.0,118.80000000000001,0.0,0.0,1,12,2019
38215175,0.0,116.4,0.0,0.0,1,5,2019
38215647,0.0,505.8,0.0,0.0,1,11,2019
38222511,0.0,292.4,0.0,0.0,1,7,2019
38223291,0.0,1380.5,0.0,0.0,2,14,2019
38228536,0.0,461.00000000000006,0.0,0.0,2,9,2019
38231510,0.0,627.1,0.0,0.0,3,11,2019
38236164,0.0,557.1,0.0,0.0,2,19,2019
38237985,0.0,0.0,29698.1,0.0,2,5,2019
38239074,0.0,8.5,0.0,0.0,2,7,2019
38243454,0.0,0.0,0.0,0.0,1,1,2019
38247573,0.0,0.0,0.0,0.0,1,1,2019
38247654,0.0,0.0,0.0,0.0,1,1,2019
38250140,0.0,465.8,1394.8,0.0,2,9,2019
38251546,0.0,0.0,14085.0,0.0,2,3,2019
38254154,0.0,720.3,3.0,0.0,2,13,2019
38255428,0.0,832.5999999999999,0.0,0.0,1,8,2019
38258079,0.0,0.0,7364.0,0.0,1,1,2019
38260812,0.0,0.0,0.0,0.0,2,2,2019
38261347,0.0,0.0,1502.0,0.0,1,1,2019
38264125,0.0,0.0,1324.18,0.0,1,4,2019
38266020,0.0,1534.7,0.0,0.0,3,13,2019
38266608,0.0,0.0,0.0,0.0,1,1,2019
38267175,0.0,0.0,0.0,0.0,2,2,2019
38268112,0.0,0.0,20297.32,0.0,2,5,2019
38269178,0.0,0.0,18687.0,499.0,2,5,2019
38270311,0.0,1.3,22.04,10.0,2,10,2019
38271156,0.0,230.6,0.0,0.0,1,8,2019
38274422,0.0,944.2,0.0,0.0,1,7,2019
38276271,0.0,0.0,0.0,0.0,1,2,2019
38277294,0.0,604.5999999999999,0.0,0.0,2,15,2019
38278479,0.0,41.3,0.0,0.0,1,5,2019
38279165,0.0,0.0,0.0,0.0,1,1,2019
38287125,0.0,1.78,0.0,0.0,1,4,2019
38293117,0.0,0.0,0.0,0.0,1,3,2019
38294083,0.0,0.0,0.0,0.0,1,1,2019
38294776,0.0,0.0,20478.0,0.0,2,4,2019
38295594,0.0,645.2,18.0,0.0,1,11,2019
38296264,0.0,0.0,0.0,0.0,1,1,2019
38302507,0.0,7.800000000000001,0.0,0.0,1,3,2019
38305735,0.0,42.0,0.0,0.0,1,9,2019
38305999,0.0,713.6,0.0,0.0,2,12,2019
38306030,0.0,191.29999999999998,50.0,0.0,1,9,2019
38306766,0.0,0.0,0.0,0.0,1,1,2019
38307762,0.0,0.0,0.0,0.0,1,1,2019
38309994,0.0,32.900000000000006,0.0,0.0,1,6,2019
38312022,0.0,10.0,0.0,0.0,1,4,2019
38315765,0.0,26.4,0.0,0.0,1,6,2019
38319256,0.0,287.70000000000005,0.0,0.0,2,6,2019
38320882,0.0,0.0,0.0,0.0,1,2,2019
38323180,0.0,413.7,0.0,0.0,2,5,2019
38328212,0.0,0.0,0.0,0.0,1,1,2019
38330020,0.0,0.0,10078.0,0.0,1,1,2019
38337793,0.0,19.5,0.0,0.0,1,10,2019
38339125,0.0,0.0,5447.0,0.0,2,2,2019
38345133,0.0,0.0,0.0,0.0,1,1,2019
38347071,0.0,610.7,0.0,0.0,1,7,2019
38350471,0.0,812.8,0.0,0.0,2,7,2019
38353586,0.0,175.1,0.0,0.0,1,9,2019
38359320,0.0,29.6,0.0,0.0,2,7,2019
38359495,0.0,0.0,9795.0,0.0,2,4,2019
38362178,0.0,24.200000000000003,0.0,0.0,1,6,2019
38364375,0.0,817.6999999999999,0.0,0.0,1,9,2019
38368184,0.0,0.0,0.0,0.0,2,3,2019
38368265,0.0,0.0,0.0,8926.03,1,1,2019
38371851,0.0,0.0,0.0,0.0,1,3,2019
38372904,0.0,564.0,0.0,0.0,1,8,2019
38377558,0.0,755.5,0.0,0.0,1,6,2019
38381547,0.0,0.0,19995.7,0.0,2,7,2019
38384058,0.0,11.6,0.0,0.0,2,8,2019
38384430,0.0,338.2,66.0,0.0,5,12,2019
38387278,0.0,18.400000000000002,0.0,0.0,1,4,2019
38391666,0.0,0.0,0.0,0.0,1,1,2019
38393154,0.0,0.0,0.0,0.0,1,2,2019
38396412,0.0,0.0,2280.0,0.0,1,6,2019
38397036,0.0,0.0,0.0,0.0,1,1,2019
38401645,0.0,0.0,0.0,400.0,1,1,2019
38415948,0.0,5.199999999999999,0.0,0.0,1,4,2019
38418084,0.0,12.5,0.0,0.0,1,6,2019
38418483,0.0,461.7,0.0,0.0,1,6,2019
38421093,0.0,0.0,0.0,0.0,1,1,2019
38425056,0.0,0.0,0.0,0.0,1,1,2019
38425560,0.0,8.1,22.0,0.0,2,10,2019
38427776,0.0,78.0,0.0,0.0,1,5,2019
38430637,0.0,0.0,11158.0,0.0,2,5,2019
38431234,0.0,284.0,0.0,0.0,1,5,2019
38433741,0.0,752.5000000000001,0.0,0.0,2,7,2019
38437208,0.0,0.0,0.0,0.0,1,1,2019
38444883,0.0,0.0,4107.0,0.0,1,5,2019
38448153,0.0,242.10000000000002,0.0,0.0,1,7,2019
38449338,0.0,0.0,12546.8,0.0,3,4,2019
38449427,0.0,687.0,0.0,0.0,2,7,2019
38450433,0.0,0.0,45671.0,0.0,4,6,2019
38451243,0.0,0.0,23181.04,0.0,2,7,2019
38453254,0.0,0.7,0.0,0.0,1,2,2019
38453874,0.0,175.3,0.0,0.0,2,4,2019
38454765,0.0,0.0,101337.0,0.0,5,6,2019
38455893,0.0,297.20000000000005,0.0,0.0,2,17,2019
38459554,0.0,0.0,6243.820000000001,0.0,2,2,2019
38462458,0.0,0.0,6276.0,0.0,1,2,2019
38470639,0.0,893.9,0.0,0.0,1,18,2019
38472313,0.0,427.4000000000001,0.0,0.0,1,7,2019
38473204,0.0,0.0,0.0,0.0,2,2,2019
38475614,0.0,0.0,9298.0,0.0,2,4,2019
38477323,0.0,28.6,0.0,900.0,2,10,2019
38478621,0.0,0.0,96011.0,0.0,5,10,2019
38478877,0.0,167.3,0.0,0.0,1,5,2019
38480065,0.0,0.4,0.0,0.0,1,3,2019
38483226,0.0,577.1999999999999,0.0,0.0,3,11,2019
38488678,0.0,0.0,22456.4,0.0,2,3,2019
38490036,0.0,0.0,0.0,0.0,1,1,2019
38493205,0.0,0.0,0.0,0.0,1,1,2019
38493337,0.0,640.0,0.0,0.0,4,16,2019
38493507,0.0,89.9,0.0,0.0,1,8,2019
38501798,0.0,2.0,0.0,0.0,1,2,2019
38503464,0.0,0.0,0.0,0.0,1,1,2019
38503480,0.0,0.0,0.0,0.0,1,2,2019
38504657,0.0,1.2,0.0,0.0,1,1,2019
38507273,0.0,0.0,0.0,0.0,1,1,2019
38508318,0.0,7.3999999999999995,0.0,0.0,1,4,2019
38509381,0.0,0.0,7947.09,0.0,2,6,2019
38511793,0.0,97.1,0.0,0.0,2,10,2019
38512021,0.0,8.100000000000001,0.0,15.0,1,5,2019
38520822,0.0,5.6,0.0,452900.0,1,13,2019
38520954,0.0,0.0,0.0,0.0,1,1,2019
38521225,0.0,0.0,0.0,0.0,1,1,2019
38530968,0.0,424.70000000000005,0.0,0.0,2,11,2019
38531921,0.0,10.7,0.0,0.0,2,7,2019
38537385,0.0,253.5,0.0,0.0,1,9,2019
38537679,0.0,443.5,0.0,0.0,1,6,2019
38537725,0.0,1431.0,0.0,0.0,4,12,2019
38538551,0.0,234.99999999999997,0.0,0.0,2,12,2019
38543431,0.0,0.0,0.0,28669.86,1,2,2019
38544098,0.0,22.0,0.0,0.0,2,9,2019
38544373,0.0,0.0,0.0,0.0,1,2,2019
38544543,0.0,0.0,0.0,0.0,1,1,2019
38545817,0.0,23.8,0.0,0.0,1,4,2019
38546651,0.0,201.70000000000002,0.0,0.0,1,8,2019
38549545,0.0,513.4,0.0,0.0,1,6,2019
38554018,0.0,303.5,0.0,0.0,1,7,2019
38556924,0.0,18.5,872.7,0.0,1,6,2019
38558439,0.0,0.5,0.0,0.0,1,1,2019
38560271,0.0,54.4,0.0,0.0,1,4,2019
38564137,0.0,52.9,0.0,0.0,2,5,2019
38565281,0.0,499.5,0.0,0.0,1,6,2019
38567101,0.0,30.8,0.0,0.0,1,3,2019
38567942,0.0,0.0,2963.0,0.0,2,6,2019
38568108,0.0,0.0,0.0,28726.03,1,1,2019
38568620,0.0,0.8600000000000001,0.0,0.0,1,2,2019
38573314,0.0,146.8,0.0,0.0,1,6,2019
38575848,0.0,417.2,0.0,0.0,1,5,2019
38576860,0.0,154.1,0.0,0.0,1,4,2019
38576941,0.0,0.0,5461.0,0.0,1,1,2019
38577441,0.0,0.0,2700.0,0.0,1,1,2019
38585916,0.0,29.1,0.0,0.0,1,8,2019
38585959,0.0,39.0,0.0,0.0,2,7,2019
38589431,0.0,41.0,0.0,0.0,2,7,2019
38593366,0.0,0.0,0.0,33542.47,1,1,2019
38594079,0.0,531.9,0.0,0.0,1,8,2019
38598473,0.0,326.09999999999997,0.0,0.0,1,4,2019
38600761,0.0,14.9,0.0,0.0,1,6,2019
38603124,0.0,0.0,39983.0,0.0,2,4,2019
38608215,0.0,1356.8,0.0,0.0,1,4,2019
38614320,0.0,0.0,0.0,0.0,1,2,2019
38616277,0.0,0.0,14074.0,0.0,1,1,2019
38617958,0.0,83.9,0.0,0.0,2,6,2019
38620827,0.0,432.37,0.0,0.0,2,5,2019
38620967,0.0,0.0,258.0,0.0,1,4,2019
38624725,0.0,0.0,0.0,0.0,1,1,2019
38630296,0.0,10.8,0.0,0.0,1,4,2019
38643282,0.0,0.0,4275.0,0.0,2,4,2019
38646338,0.0,23.6,0.0,0.0,1,5,2019
38648233,0.0,394.4,0.0,0.0,1,4,2019
38653636,0.0,0.0,12343.0,0.0,2,2,2019
38654349,0.0,6.0,0.0,12.0,2,4,2019
38657194,0.0,0.0,4948.8,0.0,4,4,2019
38658719,0.0,5.1,0.0,0.0,1,4,2019
38659472,0.0,0.0,0.0,0.0,1,1,2019
38668153,0.0,13.600000000000001,0.0,0.0,1,5,2019
38682067,0.0,21.5,0.0,0.0,1,6,2019
38683357,0.0,0.0,0.0,0.0,3,5,2019
38685430,0.0,23.6,0.0,0.0,1,6,2019
38687182,0.0,0.0,0.0,150.0,1,2,2019
38688391,0.0,839.1999999999999,0.0,0.0,1,7,2019
38690752,0.0,0.0,0.0,0.0,1,1,2019
38691104,0.0,8.7,0.0,0.0,1,5,2019
38693778,0.0,11.9,0.0,0.0,2,7,2019
38698036,0.0,0.0,18613.870000000003,0.0,2,8,2019
38700839,0.0,0.0,28100.0,0.0,2,4,2019
38702491,0.0,0.7,0.0,0.0,1,1,2019
38705407,0.0,0.0,1200.0,0.0,1,2,2019
38710877,0.0,20.5,0.0,0.0,2,5,2019
38713752,0.0,150.20000000000002,0.0,0.0,1,8,2019
38714376,0.0,3057.3,0.0,0.0,3,12,2019
38715658,0.0,0.0,0.0,0.0,1,2,2019
38721267,0.0,0.0,18580.0,0.0,2,9,2019
38722832,0.0,0.0,34771.0,0.0,7,9,2019
38729187,0.0,19.4,0.0,0.0,1,5,2019
38729276,0.0,0.0,3680.0,0.0,1,1,2019
38729543,0.0,125.89999999999999,0.0,0.0,2,14,2019
38730231,0.0,8.6,0.0,0.0,1,4,2019
38732145,0.0,0.0,1968.0,350.0,1,2,2019
38732447,0.0,1026.5,0.0,0.0,1,7,2019
38733575,0.0,557.3,0.0,0.0,2,9,2019
38734261,0.0,0.0,0.0,0.0,1,1,2019
38735969,0.0,499.29999999999995,0.0,0.0,2,8,2019
38743694,0.0,0.0,10269.6,0.0,2,2,2019
38745255,0.0,0.0,0.0,0.0,1,1,2019
38748041,0.0,26.099999999999998,0.0,0.0,2,6,2019
38748637,0.0,981.8000000000001,0.0,0.0,2,9,2019
38748963,0.0,0.0,0.0,0.0,1,2,2019
38749277,0.0,0.0,0.0,787880.0,2,2,2019
38749838,0.0,0.0,0.0,16382.74,1,1,2019
38752480,0.0,0.0,20538.3,0.0,2,5,2019
38753738,0.0,5.0,0.0,0.0,1,4,2019
38761633,0.0,287.2,0.0,0.0,1,6,2019
38762087,0.0,434.5,0.0,0.0,2,13,2019
38763288,0.0,187.8,0.0,0.0,1,6,2019
38763555,0.0,956.8000000000001,0.0,0.0,1,7,2019
38765825,0.0,37.7,0.0,0.0,1,4,2019
38766058,0.0,0.0,61552.0,0.0,4,11,2019
38771612,0.0,96.6,0.0,0.0,1,6,2019
38776258,0.0,0.0,0.0,0.0,1,1,2019
38778552,0.0,0.0,26753.0,0.0,5,6,2019
38778587,0.0,0.0,0.0,0.0,1,1,2019
38778641,0.0,0.0,60726.84,0.0,10,11,2019
38783238,0.0,0.0,9335.0,0.0,1,1,2019
38791435,0.0,0.0,64876.0,0.0,2,3,2019
38794167,0.0,0.0,18100.0,0.0,2,5,2019
38795813,0.0,21.9,0.0,0.0,1,5,2019
38798413,0.0,771.0,0.0,0.0,2,7,2019
38798499,0.0,0.0,16319.0,0.0,3,6,2019
38800434,0.0,465.5,0.0,0.0,1,6,2019
38803379,0.0,13.4,0.0,0.0,1,5,2019
38804359,0.0,0.0,2948.0,0.0,1,1,2019
38814109,0.0,0.0,0.0,0.0,1,1,2019
38817272,0.0,0.0,0.0,0.0,1,1,2019
38818554,0.0,0.0,0.0,0.0,1,2,2019
38819283,0.0,103.30000000000001,0.0,0.0,1,10,2019
38820648,0.0,0.0,62977.0,0.0,3,4,2019
38821113,0.0,0.0,0.0,0.0,1,1,2019
38823116,0.0,683.4,0.0,0.0,1,5,2019
38824392,0.0,572.0,0.0,0.0,2,9,2019
38825119,0.0,2.9,0.0,0.0,1,4,2019
38828444,0.0,0.0,0.0,60.0,1,1,2019
38830996,0.0,811.0,0.0,0.0,1,9,2019
38835211,0.0,0.0,0.0,0.0,1,1,2019
38836412,0.0,7.0,0.0,0.0,2,5,2019
38837397,0.0,0.0,20299.0,0.0,2,4,2019
38839144,0.0,0.0,0.0,0.0,1,1,2019
38839217,0.0,0.0,0.0,0.0,1,1,2019
38845691,0.0,29.9,0.0,0.0,1,5,2019
38851640,0.0,0.0,32445.0,0.0,1,2,2019
38851659,0.0,577.0,0.0,0.0,1,7,2019
38855506,0.0,0.0,199521.0,0.0,6,10,2019
38857495,0.0,19.8,0.0,0.0,1,4,2019
38858238,0.0,0.0,0.0,41090.0,1,2,2019
38871021,0.0,288.4,0.0,0.0,2,9,2019
38876627,0.0,0.0,52727.95999999999,0.0,6,10,2019
38882872,0.0,6.300000000000001,0.0,0.0,1,5,2019
38883909,0.0,0.0,0.0,0.0,1,1,2019
38886517,0.0,35.900000000000006,0.0,0.0,1,5,2019
38894250,0.0,0.0,8486.0,0.0,1,1,2019
38895141,0.0,252.9,42371.0,0.0,5,11,2019
38895176,0.0,0.0,56735.0,0.0,2,7,2019
38897098,0.0,0.0,28148.0,0.0,1,2,2019
38897810,0.0,300.4,0.0,0.0,2,7,2019
38900048,0.0,0.0,0.0,0.0,1,1,2019
38903896,0.0,0.0,1813.0,0.0,1,1,2019
38913549,0.0,84.4,0.0,0.0,1,6,2019
38914650,0.0,17.0,0.0,0.0,1,6,2019
38921932,0.0,0.0,1424.0,0.0,1,4,2019
38922572,0.0,374.7,0.0,0.0,1,11,2019
38922955,0.0,150.9,0.0,0.0,1,6,2019
38925911,0.0,2158.8,0.0,0.0,4,13,2019
38931059,0.0,1.0,0.0,0.0,1,1,2019
38934422,0.0,0.0,0.0,0.0,1,1,2019
38937286,0.0,0.0,20547.9,0.0,2,3,2019
