CVR,CropCode,TotalMarkerArea,MarkerFieldCount
33182686,252,5.02,2
33184581,260,2.06,1
33184581,264,14.27,2
33184581,286,0.59,1
33184581,310,2.05,1
33184581,583,0.85,1
33184581,587,16.33,2
33185081,268,3.8099999999999996,2
33188668,1,9.850000000000001,2
33188668,15,10.34,2
33188668,216,48.50999999999999,7
33188668,252,20.08,15
33188668,254,15.89,5
33188668,260,9.46,3
33188668,263,1.64,1
33188668,308,5.07,2
33189834,276,3.57,1
33190042,3,37.65,9
33190042,4,36.68,6
33190042,14,16.08,2
33190042,215,42.05,7
33190042,234,1.58,1
33190042,252,6.4,7
33190042,254,2.96,1
33190042,260,91.64,17
33190042,907,0.52,2
33191073,252,2.68,1
33191227,1,55.88,4
33191227,11,20.13,2
33191227,22,22.8,1
33191227,252,3.74,1
33191227,308,1.68,3
33204396,252,17.61,11
33207670,1,11.35,1
33207670,2,13.72,4
33207670,252,25.6,6
33207670,254,2.11,2
33209037,1,25.02,2
33209037,10,16.39,5
33209037,11,43.61,7
33209037,15,4.62,2
33209037,22,10.09,2
33209037,257,8.57,4
33209037,263,5.96,5
33209037,276,3.0599999999999996,4
33209037,308,2.4699999999999998,2
33209037,310,0.09,1
33215819,260,49.620000000000005,3
33215819,276,4.59,3
33217110,1,106.36000000000001,11
33217110,3,13.72,5
33217110,10,25.88,1
33217110,11,53.13,5
33217110,15,18.32,2
33217110,22,52.8,5
33217110,251,21.1,8
33217110,252,12.51,2
33217110,268,11.63,3
33217110,276,11.46,8
33217110,308,4.75,2
33218028,252,1.51,2
33218028,263,5.45,4
33224869,3,32.7,7
33224869,7,16.91,2
33224869,252,8.09,7
33224869,254,15.0,5
33224869,260,98.77000000000001,25
33224869,263,1.54,1
33224869,318,2.11,1
33224869,701,1.7399999999999998,2
33225563,250,0.96,1
33225563,251,1.2,1
33225563,252,3.63,1
33225563,263,6.43,4
33225695,252,13.75,6
33232950,1,14.25,2
33232950,3,7.42,1
33232950,11,7.54,1
33232950,247,8.379999999999999,3
33232950,252,9.55,6
33232950,254,2.59,2
33232950,268,7.59,4
33236328,252,1.4100000000000001,2
33236328,260,1.91,1
33238177,1,14.400000000000002,5
33238177,11,7.68,2
33238177,210,6.949999999999999,4
33238177,252,2.7600000000000002,4
33238177,260,4.41,3
33238177,580,1.29,1
33238193,252,1.6700000000000002,3
33238193,587,5.3,3
33238193,903,0.05,1
33240228,264,5.19,1
33240228,276,1.4,1
33240643,252,3.78,1
33240643,519,9.24,3
33245467,1,117.39999999999999,9
33245467,11,116.82000000000001,8
33245467,21,40.89,3
33245467,22,16.14,1
33245467,101,17.94,1
33245467,276,1.3199999999999998,2
33245467,308,5.4,7
33245467,327,4.73,8
33245467,345,1.22,5
33247257,250,0.36,2
33247257,252,3.44,3
33247257,318,13.149999999999999,2
33247257,907,3.17,12
33250533,251,4.76,1
33250533,583,23.76,6
33253478,251,26.759999999999998,5
33253478,252,9.47,3
33258682,1,2.64,1
33258682,15,15.71,4
33258682,171,2.7,1
33258798,1,17.25,3
33258798,11,47.36,2
33258798,36,1.03,1
33258798,120,31.11,2
33258798,160,21.77,2
33270178,1,7.790000000000001,5
33270178,15,9.28,2
33270178,252,3.3,6
33270178,260,1.29,1
33270178,264,0.28,1
33270178,318,3.9400000000000004,2
33270178,580,0.22,1
33271018,250,2.46,1
33271018,252,2.4,5
33273436,247,0.58,1
33273436,268,2.09,1
33273436,318,2.62,2
33274467,254,7.26,3
33275013,3,5.4,1
33275013,216,0.91,1
33275013,252,41.31,15
33275013,264,0.39,2
33275013,310,4.8,2
33276931,252,10.14,4
33276931,257,6.8500000000000005,2
33276931,260,72.82,11
33276931,276,1.63,1
33277466,276,6.2,2
33277857,1,33.35,7
33277857,11,16.61,3
33277857,22,20.6,3
33277857,308,1.13,1
33277962,1,17.27,1
33277962,3,18.48,2
33277962,15,9.91,1
33277962,22,15.26,2
33277962,31,29.82,2
33277962,101,26.22,2
33277962,250,12.610000000000003,10
33277962,251,15.58,6
33277962,252,16.12,4
33277962,254,19.03,5
33277962,260,82.07,17
33277962,704,2.94,1
33277962,907,1.31,2
33278047,269,42.0,3
33278047,321,3.2,1
33280874,1,19.98,4
33280874,11,12.39,3
33280874,22,5.33,1
33280874,308,0.22,2
33280874,327,0.05,1
33281595,1,4.33,2
33281595,252,0.65,1
33281595,260,8.879999999999999,3
33282265,1,70.97,9
33282265,15,12.15,2
33282265,216,69.07000000000001,10
33282265,252,24.060000000000002,14
33282265,260,6.99,3
33282265,263,27.0,6
33282265,264,7.51,2
33282265,271,2.0,1
33282265,701,13.54,6
33282605,252,0.83,1
33282605,263,4.5200000000000005,4
33283024,247,3.32,2
33283024,250,1.13,3
33283024,252,0.83,2
33283024,254,15.340000000000002,10
33283024,264,0.16,2
33283024,318,8.52,10
33284837,1,516.3000000000001,50
33284837,10,120.55999999999999,9
33284837,11,965.8900000000001,75
33284837,22,425.42,25
33284837,216,170.37,9
33284837,264,1.49,1
33284837,271,1.8900000000000001,7
33284837,276,15.2,15
33284837,339,50.879999999999995,36
33285884,1,48.92,8
33285884,11,47.98,6
33285884,15,43.78,8
33285884,22,39.739999999999995,3
33285884,101,37.480000000000004,3
33285884,150,2.54,1
33285884,151,22.55,5
33285884,276,2.4,2
33285884,308,8.45,7
33286694,1,372.06999999999994,57
33286694,3,37.89,4
33286694,5,0.82,1
33286694,10,32.199999999999996,4
33286694,11,154.43,18
33286694,15,176.49,32
33286694,22,68.89,8
33286694,103,17.94,1
33286694,149,10.16,1
33286694,252,58.14,38
33286694,254,22.97,6
33286694,263,27.07,12
33286694,264,1.25,1
33286694,271,0.65,2
33286694,603,0.58,1
33286732,1,4.81,3
33286732,10,4.42,1
33286732,252,0.5,1
33286732,276,3.4,1
33286864,1,3.43,3
33287208,1,13.73,3
33287208,11,30.950000000000003,3
33287208,22,13.11,1
33287208,216,34.28,5
33287208,252,1.85,3
33287208,260,30.79,3
33287208,263,3.7199999999999998,3
33287208,308,3.75,1
33288751,276,2.89,3
33288751,587,9.79,2
33288794,252,5.16,4
33288794,263,4.51,3
33289022,252,6.04,4
33289022,268,0.31,1
33289316,252,4.4799999999999995,3
33289316,257,0.7,1
33289316,271,0.21,1
33289804,257,2.3000000000000003,2
33289804,260,3.21,1
33290241,254,2.68,4
33290241,257,1.81,2
33290241,260,8.47,2
33290241,261,2.58,1
33290241,263,0.71,2
33291221,210,10.62,4
33291221,252,159.88,40
33291221,260,10.32,3
33293135,251,6.149999999999999,5
33293135,271,0.03,1
33294247,1,181.82999999999998,14
33294247,2,0.5,1
33294247,10,21.87,5
33294247,11,119.17999999999998,9
33294247,22,63.339999999999996,4
33294247,108,73.77000000000001,4
33294247,160,188.13,11
33294247,247,1.04,1
33294247,254,2.96,1
33294247,266,2.1999999999999997,3
33294247,276,1.22,1
33294247,308,1.7800000000000002,4
33294247,310,0.47,8
33295294,250,1.29,3
33295294,587,5.9,2
33295294,903,0.24,2
33297858,276,2.16,2
33298048,263,5.32,1
33299680,1,12.84,1
33299680,216,62.72,11
33299680,252,6.8,7
33299680,260,50.31,10
33299680,263,6.61,1
33299680,271,6.9,2
33299680,318,7.029999999999999,2
33299680,701,1.39,1
33302169,11,5.62,1
33302169,250,0.33,1
33302169,583,0.77,1
33303203,1,53.88,8
33303203,2,12.34,1
33303203,3,18.33,4
33303203,10,4.46,1
33303203,215,16.85,3
33303203,230,7.46,3
33303203,247,0.46,1
33303203,252,2.9899999999999998,2
33303203,254,1.63,1
33303203,260,99.53,20
33303203,318,2.5100000000000002,2
33303203,907,6.73,4
33303416,310,1.93,1
33303416,593,2.7,1
33304544,1,16.33,3
33304544,10,9.17,3
33304544,11,33.77,3
33304544,15,27.85,5
33304544,22,17.29,3
33304544,252,6.390000000000001,6
33304544,263,2.01,2
33304544,308,2.16,2
33305303,1,17.15,4
33305303,10,9.31,2
33305303,11,52.129999999999995,4
33305303,22,15.53,1
33305877,11,12.83,2
33305877,22,12.73,1
33305877,101,13.86,1
33305877,250,1.8,6
33305877,268,18.42,7
33305877,271,1.77,4
33305877,339,0.07,1
33305877,701,12.959999999999999,5
33306164,264,2.58,1
33306881,252,1.83,1
33306881,268,8.0,2
33306881,276,0.54,2
33306881,578,10.14,1
33309392,252,5.72,1
33311095,1,288.68,34
33311095,10,27.14,3
33311095,15,68.18,6
33311095,101,18.12,1
33311095,102,20.119999999999997,2
33311095,150,21.56,2
33311095,151,115.02999999999999,11
33311095,152,86.53999999999999,15
33311095,156,68.09,5
33311095,220,10.6,7
33311095,250,8.9,9
33311095,268,5.36,2
33311095,271,0.01,1
33311095,308,14.59,14
33312423,247,1.59,1
33312423,312,25.34,7
33312601,1,2.57,3
33312601,260,2.0300000000000002,3
33312601,450,5.07,5
33313829,1,12.15,1
33313829,11,16.64,6
33313829,22,13.85,1
33313829,251,1.73,2
33313829,276,1.27,1
33313829,308,2.81,4
33315430,250,1.25,1
33315430,260,6.0,5
33318588,1,35.0,4
33318588,13,199.05999999999997,14
33318588,124,25.87,1
33318588,266,2.61,2
33318588,271,1.24,1
33318588,276,1.18,2
33318588,308,5.2,1
33318588,339,6.989999999999999,6
33320086,1,9.92,2
33320086,11,7.63,1
33320086,22,4.54,1
33320086,260,1.88,1
33320086,327,0.06,1
33320469,1,80.22999999999999,11
33320469,11,91.47999999999999,8
33320469,22,38.62,4
33320469,30,24.64,2
33320469,111,33.71,6
33320469,124,23.0,1
33320469,160,25.74,1
33320469,255,1.2,1
33320507,1,34.559999999999995,7
33320507,11,26.73,3
33320507,15,23.499999999999996,11
33320507,264,0.51,1
33320507,276,3.94,3
33320507,308,0.8,1
33320507,325,1.52,1
33321988,250,1.0699999999999998,3
33321988,252,3.53,2
33321988,254,10.52,3
33321988,255,1.2000000000000002,2
33321988,260,10.0,3
33321988,271,0.28,2
33321988,287,1.46,3
33321988,318,81.81,21
33326041,152,0.02,1
33326041,247,6.75,1
33326041,252,1.56,1
33326041,254,2.0700000000000003,2
33326041,263,0.02,1
33326041,531,0.12,2
33326041,583,0.14,1
33326041,907,0.96,2
33326742,1,6.5,1
33326742,11,22.279999999999998,4
33326742,22,7.95,1
33326742,247,2.38,1
33327625,1,129.96,14
33327625,13,106.98,6
33327625,22,15.879999999999999,2
33327625,160,107.77,6
33327625,264,0.27,1
33327625,276,0.78,1
33327625,311,4.01,4
33329970,11,6.76,1
33329970,210,36.13,6
33329970,216,103.85999999999999,12
33329970,252,10.09,5
33329970,255,15.72,6
33329970,260,160.58,18
33329970,701,9.52,2
33330022,252,5.91,8
33330022,254,4.66,9
33330022,260,13.700000000000001,3
33330022,578,3.65,3
33330022,591,2.8,2
33330022,907,4.03,7
33331029,1,17.759999999999998,8
33331029,2,15.66,1
33331029,3,28.29,3
33331029,14,18.62,2
33331029,252,0.96,2
33331029,260,19.619999999999997,4
33331061,252,4.63,4
33331150,247,13.41,1
33332211,1,4.66,3
33332211,10,2.67,1
33332211,11,3.33,2
33332211,252,7.920000000000002,8
33332211,254,6.26,1
33332211,260,0.58,1
33334990,5,1.52,1
33334990,276,4.569999999999999,3
33334990,587,9.01,3
33335105,276,4.409999999999999,3
33335105,514,0.72,1
33335105,583,5.38,4
33335512,15,4.73,1
33335512,254,4.54,5
33335512,260,42.489999999999995,4
33336098,1,12.04,3
33336098,2,28.85,3
33336098,3,23.71,2
33336098,11,16.59,1
33336098,15,24.34,6
33336098,264,0.29,1
33336098,308,2.25,2
33338902,1,32.07,2
33338902,11,22.07,1
33338902,257,6.22,5
33338902,263,4.27,5
33338902,308,3.83,4
33340788,1,78.71000000000001,11
33340788,10,29.59,2
33340788,11,97.75,6
33340788,22,21.6,1
33340788,252,1.29,1
33340788,257,1.14,1
33340788,260,19.659999999999997,5
33340788,268,0.79,1
33340788,276,1.0,1
33340788,308,4.33,1
33340788,701,3.09,1
33342918,252,7.740000000000001,4
33342934,1,81.62,15
33342934,11,12.099999999999998,3
33342934,113,19.1,1
33342934,120,13.5,5
33342934,251,0.8200000000000001,2
33342934,308,1.1199999999999999,3
33343132,1,4.529999999999999,4
33343132,11,20.73,4
33343132,250,0.69,3
33343132,252,1.61,1
33343132,263,0.27,1
33343132,264,0.73,1
33343132,325,0.15,1
33343132,327,1.27,2
33343132,531,0.05,1
33343132,580,1.5,2
33344554,1,15.11,3
33344554,3,24.360000000000003,5
33344554,4,5.67,3
33344554,11,8.73,2
33344554,214,5.67,1
33344554,252,15.239999999999998,9
33344554,254,7.62,4
33344554,260,8.48,3
33344643,247,3.0300000000000002,2
33344643,252,3.05,5
33344643,264,0.85,1
33346840,11,6.55,5
33347138,251,0.53,1
33347138,263,4.87,3
33348614,1,20.220000000000002,6
33348614,3,1.8,1
33348614,11,7.43,2
33348614,22,8.1,1
33348614,251,1.85,4
33358741,1,217.51999999999998,25
33358741,3,90.31,12
33358741,10,20.83,3
33358741,11,140.72,12
33358741,15,48.43,5
33358741,22,106.47,5
33358741,101,29.46,1
33358741,252,6.380000000000001,3
33358741,276,2.7,3
33358741,308,8.16,6
33358741,345,1.04,1
33358741,701,4.67,3
33367007,264,0.39,1
33367007,276,5.14,1
33369662,1,275.22,12
33369662,11,457.37000000000006,49
33369662,16,58.69000000000001,6
33369662,21,17.36,2
33369662,22,187.30000000000004,16
33369662,247,10.81,2
33369662,251,22.25,9
33369662,252,0.37,1
33369662,257,21.52,12
33369662,263,6.08,2
33369662,271,5.21,3
33369662,276,2.07,3
33369662,308,12.770000000000001,8
33369662,318,0.57,1
33369662,321,14.29,2
33370040,260,8.25,2
33370091,4,9.82,13
33370091,5,7.050000000000001,6
33370091,11,1.97,2
33370091,30,2.27,1
33370091,171,1.14,1
33370091,210,1.54,1
33370091,250,1.28,1
33370091,251,3.09,1
33370091,252,3.35,2
33370091,254,29.880000000000003,5
33370091,263,4.67,2
33370091,264,0.21,1
33370091,271,5.52,5
33370091,276,0.14,1
33370091,325,1.92,3
33370091,577,67.8,19
33370091,583,9.040000000000001,4
33370091,596,15.48,5
33373856,1,33.81,3
33373856,11,23.56,4
33373856,22,16.07,2
33373856,250,1.34,2
33373856,308,2.11,1
33373856,310,0.9,1
33373856,327,0.27,1
33381840,252,2.76,2
33381840,255,1.41,1
33381840,257,15.390000000000002,3
33393474,267,5.43,1
33393474,578,11.53,2
33395752,514,14.360000000000001,3
33397720,1,26.46,2
33397720,11,39.400000000000006,7
33397720,22,56.72,4
33397720,30,5.04,1
33397720,108,31.86,2
33397720,257,1.78,1
33397720,268,0.36,1
33397720,308,4.53,3
33399596,247,4.81,2
33399596,251,26.11,1
33399596,252,0.7,1
33399596,254,4.91,2
33399596,260,26.560000000000002,4
33399596,268,0.72,1
33399596,276,1.1099999999999999,3
33399596,528,0.85,2
33399596,907,0.7,1
33400934,230,2.3099999999999996,3
33401159,252,6.0,2
33402171,252,0.76,1
33402171,260,4.359999999999999,3
33403593,1,59.08,8
33403593,2,12.23,1
33403593,11,13.07,2
33403593,22,10.59,1
33403593,101,21.78,2
33403593,250,0.98,1
33403593,264,38.709999999999994,4
33403593,268,0.45,1
33403593,276,7.24,1
33404972,1,2.63,3
33404972,268,1.23,2
33409753,1,2.4699999999999998,2
33409753,3,0.78,1
33409753,14,3.59,1
33409753,15,0.82,1
33409753,250,1.16,1
33409753,264,2.12,3
33409753,267,2.8999999999999995,4
33411642,1,8.51,1
33411642,216,59.43000000000001,8
33411642,260,70.54999999999998,8
33411642,263,4.13,2
33413629,252,2.75,2
33413629,271,0.04,1
33413629,276,0.65,1
33414889,252,0.68,1
33414889,254,3.19,1
33414889,583,0.58,1
33416199,1,167.93,17
33416199,11,96.72999999999999,6
33416199,15,40.81,3
33416199,22,119.73000000000002,5
33416199,101,29.92,1
33416199,103,69.43,6
33416199,216,230.2,21
33416199,252,22.730000000000004,8
33416199,257,20.95,2
33416199,260,126.61,6
33416199,263,0.74,1
33416199,271,9.1,8
33416199,276,13.73,6
33416644,1,56.67999999999999,9
33416644,3,21.25,7
33416644,11,10.8,3
33416644,22,7.6,4
33416644,216,305.11,48
33416644,252,11.57,1
33416644,257,4.1,4
33416644,263,5.3,3
33416644,308,1.08,2
33418280,1,33.47,7
33418280,3,24.910000000000004,6
33418280,11,55.629999999999995,13
33418280,15,16.439999999999998,5
33418280,22,31.309999999999995,4
33418280,251,13.280000000000001,13
33418280,252,6.42,3
33418280,260,0.55,1
33418280,263,1.59,1
33418280,268,8.48,8
33418280,308,9.61,2
33421486,1,53.34,13
33421486,11,10.94,1
33421486,15,8.450000000000001,2
33421486,22,14.18,2
33421486,216,48.019999999999996,13
33421486,247,21.37,4
33421486,252,4.13,4
33421486,255,5.04,3
33421486,260,32.63,3
33421486,263,1.67,1
33421486,264,1.43,1
33421486,268,1.24,2
33421486,276,4.61,1
33421486,707,10.67,1
33423446,1,2.4,1
33423446,152,0.02,1
33423446,251,2.07,2
33424248,250,0.75,2
33424248,252,1.79,3
33424248,268,3.1,2
33425392,31,0.6,1
33425392,250,3.4,2
33425392,251,3.0199999999999996,4
33425392,268,21.33,9
33425392,907,0.41,1
33429487,1,7.89,4
33429487,15,15.03,2
33429487,250,0.86,2
33429487,308,0.98,1
33430027,247,8.99,1
33430027,251,0.59,1
33430027,252,2.14,1
33430027,254,22.75,2
33430027,268,0.67,3
33430434,252,3.8899999999999997,2
33432267,1,7.2,1
33432267,2,0.77,1
33432267,11,10.5,1
33432267,15,11.26,1
33432267,22,7.61,1
33432267,252,3.49,3
33432267,263,3.26,3
33432267,308,2.52,6
33432267,587,5.21,1
33434812,251,2.37,2
33434812,252,4.31,1
33435355,1,2.08,1
33435355,264,4.83,3
33435355,580,0.31,1
33435355,583,0.5,2
33435355,587,4.4399999999999995,5
33435355,592,0.79,1
33436165,11,176.95,13
33436165,21,62.61,5
33436165,30,27.07,1
33436165,113,36.15,3
33436165,216,319.09999999999997,33
33436165,257,21.96,21
33436165,263,11.620000000000001,9
33436165,264,0.2,1
33436165,308,23.26,22
33436165,580,3.49,3
33436165,583,7.44,1
33439148,252,2.2,3
33439148,450,0.06,1
33439148,580,0.15,1
33439148,907,1.3,5
33439784,252,4.13,5
33439849,255,3.11,2
33439849,276,0.39,1
33440448,252,2.75,3
33440448,254,3.4299999999999997,2
33440448,276,1.78,1
33441797,254,7.33,2
33443404,171,3.02,1
33443404,487,4.85,1
33445431,1,93.08999999999999,13
33445431,101,13.4,2
33445431,102,10.59,2
33445431,150,26.849999999999998,5
33445431,151,97.15,9
33445431,152,35.47,3
33445431,155,79.38,9
33445431,156,45.08,3
33445431,264,1.5699999999999998,2
33445431,276,9.97,6
33445431,308,1.56,1
33445431,583,2.84,1
33447752,251,1.15,1
33447752,252,6.58,2
33447752,263,4.26,1
33448783,276,5.7,5
33449283,1,92.45,6
33449283,3,50.55,4
33449283,11,180.18,12
33449283,22,56.099999999999994,5
33449283,31,50.43,2
33449283,252,3.4799999999999995,3
33449283,271,0.56,1
33449283,276,7.109999999999999,4
33449283,308,13.16,11
33449283,310,2.66,1
33449283,322,0.56,1
33449283,327,0.73,2
33449674,1,7.6,2
33449674,10,2.48,1
33449674,11,4.53,1
33449674,22,5.56,1
33449674,255,0.8799999999999999,2
33449909,1,30.759999999999998,6
33449909,11,13.639999999999999,3
33449909,152,4.140000000000001,3
33449909,212,2.06,1
33449909,252,3.7099999999999995,3
33449909,254,27.88,10
33449909,263,2.26,1
33449909,268,9.95,3
33449909,308,2.34,1
33449909,318,20.240000000000002,2
33450079,3,2.94,2
33450079,10,11.48,3
33450079,31,8.48,1
33450079,251,2.05,5
33450079,254,2.02,2
33452462,1,5.83,1
33452462,11,4.8,1
33452462,22,3.83,1
33452462,252,4.07,4
33452462,284,0.32,1
33452594,254,48.970000000000006,5
33452667,1,96.21000000000001,7
33452667,11,37.23,3
33452667,22,50.61,2
33452667,101,44.800000000000004,2
33452667,250,0.59,1
33452667,252,4.0,1
33452667,276,6.290000000000001,2
33452667,308,13.72,2
33455674,1,49.629999999999995,8
33455674,10,21.45,1
33455674,11,70.71000000000001,11
33455674,22,67.83,16
33455674,103,28.970000000000002,11
33455674,104,17.37,2
33455674,252,8.530000000000001,7
33455674,268,0.74,2
33455798,260,3.2300000000000004,2
33455798,268,5.08,3
33455798,702,0.78,1
33456182,247,2.42,2
33456182,260,1.7999999999999998,2
33456328,701,4.15,1
33493630,252,12.58,4
33493630,263,9.52,1
33493630,271,0.16,1
33495110,1,13.299999999999999,5
33495110,10,9.7,3
33495110,15,10.51,4
33495110,271,16.36,7
33495110,276,7.13,12
33495110,311,7.46,3
33495110,580,5.3500000000000005,3
33495110,583,0.96,2
33504802,250,3.59,1
33504802,251,5.99,5
33504802,252,3.22,1
33504802,268,2.2800000000000002,3
33504802,271,1.37,1
33504802,276,26.439999999999998,8
33504802,321,8.28,4
33504802,592,6.5,2
33504802,593,1.85,2
33505450,1,7.76,4
33505450,252,6.130000000000001,3
33505450,268,4.42,3
33505604,267,4.98,1
33505604,324,2.12,1
33505604,578,12.44,6
33506503,1,60.4,6
33506503,3,3.91,2
33506503,10,13.7,2
33506503,11,20.599999999999998,4
33506503,15,35.370000000000005,3
33506503,22,30.53,7
33506503,252,3.9,5
33506503,260,2.06,1
33506503,268,3.19,3
33506503,271,0.17,1
33506503,308,2.32,3
33506503,325,5.93,7
33506554,252,0.48,1
33506554,254,10.950000000000001,2
33506554,264,8.7,9
33506554,593,4.46,4
33507283,1,34.81,3
33507283,11,74.25,5
33507283,15,28.51,1
33507283,22,55.32,5
33507283,31,38.11,1
33507283,101,51.24,1
33507283,111,43.06,3
33507283,113,90.02,5
33507283,120,24.56,5
33507283,252,3.7,1
33507283,254,30.6,4
33507283,257,4.41,3
33507283,263,0.79,1
33507283,308,24.080000000000002,5
33507283,310,0.16,2
33513097,252,5.09,1
33513097,276,2.64,4
33513135,1,35.37,6
33513135,216,86.94,13
33513135,252,6.42,2
33513135,260,29.35,3
33513135,263,23.490000000000002,4
33514050,1,3.4,1
33514050,11,3.38,1
33514220,1,47.25999999999999,6
33514220,11,185.95000000000002,18
33514220,22,67.18,7
33514220,101,14.12,1
33514220,276,0.23,1
33514220,308,6.959999999999999,4
33514530,251,0.87,1
33514530,254,7.5600000000000005,2
33514530,318,3.79,4
33515006,1,2.27,1
33515006,11,9.84,3
33515006,152,9.45,4
33515006,276,0.54,1
33515006,325,0.16,1
33515006,406,0.11,1
33515006,408,1.74,1
33515006,416,0.7,1
33515006,418,1.26,1
33515006,424,7.040000000000001,2
33515006,512,0.81,1
33515006,513,3.21,3
33516789,1,36.019999999999996,6
33516789,11,24.61,7
33516789,15,27.1,6
33516789,22,31.71,5
33516789,247,0.31,1
33516789,251,3.1,1
33516789,252,6.290000000000001,4
33516789,254,5.45,1
33516789,263,25.46,4
33516789,264,2.91,4
33516789,276,0.32,1
33516789,308,0.38,1
33516789,310,2.56,3
33516789,707,4.96,3
33517602,252,3.87,2
33517602,255,2.21,1
33517777,247,3.71,2
33517777,250,0.79,1
33517777,254,1.6,1
33519044,1,2.41,1
33519044,252,1.14,1
33519044,254,2.2,1
33519044,268,0.44,1
33519044,578,2.53,1
33525931,252,0.36,1
33525931,587,7.5,1
33526776,251,0.93,1
33526776,257,7.26,3
33527675,1,13.64,3
33527675,216,26.65,4
33527675,252,3.96,3
33527675,260,40.04,11
33527675,263,9.89,2
33529295,1,276.03,20
33529295,3,42.17999999999999,7
33529295,11,138.25,14
33529295,14,57.17,3
