OriginalPesticideRowID,companyname,companyregistrationnumber,streetname,streetbuildingidentifier,flooridentifier,postcodeidentifier,city,acreagesize,acreageunit,name,code,pesticidename,pesticideregistrationnumber,dosagequantity,dosageunit,nopesticides
189417,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,18-544,26.49,4,0
189418,,32082432,Engvej,12,nan,5464,Brenderup Fyn,1.44,2,Lukket system,499,,544-3,2.7,4,0
189419,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,352-5,2.98,2,0
189420,,32082432,Engvej,12,nan,5464,Brenderup Fyn,1.44,2,Lukket system,499,,558-7,4.55,2,0
189421,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,784-1,1.0,2,0
189422,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,19-207,3.01,4,0
189423,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,18-343,3.09,2,0
189424,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,19-151,5.21,2,0
189425,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,526-14,71.9,4,0
189426,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,738-3,7.16,4,0
189427,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,357-14,12.5,4,0
189428,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,561-3,12.41,2,0
189429,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,18-407,21.84,2,0
189430,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,632-5,0.65,4,0
189431,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,18-343,1.1,2,0
189432,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,19-151,23.72,2,0
189433,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,1-252,6.98,2,0
189434,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,18-581,41.84,4,0
189435,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,18-549,2.41,4,0
189436,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,1-195,5.96,4,0
189437,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,364-59,93.1,2,0
189438,,32082432,Engvej,12,nan,5464,Brenderup Fyn,1.44,2,Lukket system,499,,1-192,0.93,4,0
189439,,32082432,Engvej,12,nan,5464,Brenderup Fyn,28.45,2,Containerplads,564,,19-166,1.0,4,0
189440,,32082432,Engvej,12,nan,5464,Brenderup Fyn,3.69,2,Potteplanter,545,,352-5,0.82,2,0
189463,,32093108,Bjerggårdevej,19,nan,6800,Varde,,,nan,,,nan,,,1
189820,,32173705,Als Oddevej,58,nan,9560,Hadsund,,,nan,,,nan,,,1
189902,,32181864,Grønnemosevej,12,nan,5690,Tommerup,1.4938,2,Juletræer og pyntegrønt,583,,357-15,1.5,4,0
189903,,32181864,Grønnemosevej,12,nan,5690,Tommerup,0.1,2,"Planteskolekulturer, stauder",547,,364-59,1.0,2,0
189904,,32181864,Grønnemosevej,12,nan,5690,Tommerup,0.693,2,"Planteskolekulturer, stauder",547,,1-201,0.26,2,0
189905,,32181864,Grønnemosevej,12,nan,5690,Tommerup,0.717,2,"Planteskolekulturer, stauder",547,,561-3,0.052,2,0
189906,,32181864,Grønnemosevej,12,nan,5690,Tommerup,0.1,2,Juletræer og pyntegrønt,583,,364-12,3.2,4,0
189907,,32181864,Grønnemosevej,12,nan,5690,Tommerup,0.17,2,"Planteskolekulturer, stauder",547,,357-15,0.4,4,0
190377,,32260632,Holstebrovej,463,nan,7860,Spøttrup,1.0,2,Øvrige afgrøder,900,,48-50,11.0,4,0
190378,,32260632,Holstebrovej,463,nan,7860,Spøttrup,0.1,2,Potteplanter,545,,1-192,0.2,4,0
190394,,32272096,Brogårdsvej,66,nan,5250,Odense SV,1.11,2,Lukket system,499,,544-3,11.09,4,0
190395,,32272096,Brogårdsvej,66,nan,5250,Odense SV,3.0,2,Potteplanter,545,,18-549,0.4,4,0
190396,,32272096,Brogårdsvej,66,nan,5250,Odense SV,1.11,2,Lukket system,499,,544-6,0.15,2,0
190397,,32272096,Brogårdsvej,66,nan,5250,Odense SV,3.0,2,Potteplanter,545,,738-2,0.5,2,0
190398,,32272096,Brogårdsvej,66,nan,5250,Odense SV,3.0,2,Potteplanter,545,,19-207,6.85,4,0
190399,,32272096,Brogårdsvej,66,nan,5250,Odense SV,1.11,2,Potteplanter,545,,784-1,1.0,2,0
190400,,32272096,Brogårdsvej,66,nan,5250,Odense SV,1.11,2,Lukket system,499,,558-7,3.39,2,0
190401,,32272096,Brogårdsvej,66,nan,5250,Odense SV,3.0,2,Potteplanter,545,,11-71,0.12,2,0
190402,,32272096,Brogårdsvej,66,nan,5250,Odense SV,1.11,2,Lukket system,499,,1-164,5.615,4,0
190403,,32272096,Brogårdsvej,66,nan,5250,Odense SV,3.0,2,Potteplanter,545,,352-5,0.1,2,0
190404,,32272096,Brogårdsvej,66,nan,5250,Odense SV,1.11,2,Potteplanter,545,,526-14,135.0,4,0
190405,,32274498,Simestedgårdvej,14,nan,9240,Nibe,257.75,2,Juletræer og pyntegrønt,583,,18-670,385.002,4,0
190406,,32274498,Simestedgårdvej,14,nan,9240,Nibe,257.75,2,Juletræer og pyntegrønt,583,,526-21,47.447,4,0
190407,,32274498,Simestedgårdvej,14,nan,9240,Nibe,257.75,2,Juletræer og pyntegrønt,583,,1-252,62.38,2,0
190408,,32274498,Simestedgårdvej,14,nan,9240,Nibe,257.75,2,Juletræer og pyntegrønt,583,,48-16,135.78,4,0
190409,,32274498,Simestedgårdvej,14,nan,9240,Nibe,257.75,2,Juletræer og pyntegrønt,583,,561-3,5.24,2,0
190605,,32303587,Vestagervej,3,nan,2100,København Ø,,,nan,,,nan,,,1
190611,,32305164,Hvidkærvej,29,nan,5250,Odense SV,,,nan,,,nan,,,1
190635,,32311830,Ålykkevej,1,nan,9280,Storvorde,,,nan,,,nan,,,1
190636,,32319564,Fangelvej,35A,nan,5260,Odense S,30.3,2,Engrapsgræsfrø (plænetype),113,,48-43,55.4,4,0
190788,,32354041,Hæsumvej,70,nan,9530,Støvring,0.1,2,Potteplanter,545,,1-164,0.1,4,0
190804,,32372325,Volstrupvej,2,nan,5750,Ringe,8.0,2,Juletræer og pyntegrønt,583,,396-53,20.0,4,0
191478,,32495761,Tryvej,14,nan,9320,Hjallerup,100.19,2,Juletræer og pyntegrønt,583,,48-16,133.805,4,0
191479,,32495761,Tryvej,14,nan,9320,Hjallerup,100.19,2,Juletræer og pyntegrønt,583,,396-82,12.07,4,0
191671,,32507719,Gunderupvej,65,nan,6800,Varde,,,nan,,,nan,,,1
191720,,32511805,Fårborgvej,11A,nan,6940,Lem St,,,nan,,,nan,,,1
191874,,32551076,Langebakke,2,nan,8680,Ry,98.8,2,Juletræer og pyntegrønt,583,,48-16,134.4,4,0
191875,,32551076,Langebakke,2,nan,8680,Ry,98.8,2,Juletræer og pyntegrønt,583,,396-82,11.37,4,0
191876,,32551076,Langebakke,2,nan,8680,Ry,98.8,2,Juletræer og pyntegrønt,583,,64-72,5.0,4,0
191920,,32560369,Gammel Landevej,6,nan,9610,Nørager,55.34,2,Juletræer og pyntegrønt,583,,1-252,4.896,2,0
191921,,32560369,Gammel Landevej,6,nan,9610,Nørager,55.34,2,Juletræer og pyntegrønt,583,,48-16,1.8,4,0
192360,,32622666,Kikkenborgvej,14,nan,7183,Randbøl,2.0,2,Skovdrift med fjernelse af ved,581,,756-8,4.5,4,0
192794,,32696988,Bystævnevej,39,nan,5610,Assens,4.4,2,Juletræer og pyntegrønt,583,,18-514,1.75,4,0
192795,,32696988,Bystævnevej,39,nan,5610,Assens,16.9,2,Juletræer og pyntegrønt,583,,48-16,30.0,4,0
192796,,32696988,Bystævnevej,39,nan,5610,Assens,12.0,2,Juletræer og pyntegrønt,583,,526-21,3.0,4,0
192797,,32696988,Bystævnevej,39,nan,5610,Assens,12.0,2,Juletræer og pyntegrønt,583,,1067-3,2.0,4,0
192798,,32696988,Bystævnevej,39,nan,5610,Assens,8.0,2,Juletræer og pyntegrønt,583,,347-5,8.0,4,0
192799,,32696988,Bystævnevej,39,nan,5610,Assens,1.2,2,Juletræer og pyntegrønt,583,,396-82,0.24,4,0
192800,,32696988,Bystævnevej,39,nan,5610,Assens,3.5,2,Juletræer og pyntegrønt,583,,396-12,2.6,4,0
192801,,32696988,Bystævnevej,39,nan,5610,Assens,14.0,2,Juletræer og pyntegrønt,583,,1-252,5.0,4,0
192890,,32708544,Bøgeskovvejen,15,nan,8783,Hornsyld,2.3,2,Juletræer og pyntegrønt,583,,396-53,4.0,4,0
192891,,32708544,Bøgeskovvejen,15,nan,8783,Hornsyld,1.5,2,Juletræer og pyntegrønt,583,,526-21,1.0,4,0
193674,,32809677,Gestelevvej,46,nan,5750,Ringe,5.0,2,Juletræer og pyntegrønt,583,,1067-3,0.035,4,0
193675,,32809677,Gestelevvej,46,nan,5750,Ringe,5.0,2,Juletræer og pyntegrønt,583,,347-7,2.0,4,0
193676,,32809677,Gestelevvej,46,nan,5750,Ringe,5.0,2,Juletræer og pyntegrønt,583,,396-53,20.0,4,0
193886,,32875882,Jarsskovvej,8,nan,4700,Næstved,11.29,2,Vårbyg,1,,64-82,0.79,4,0
193887,,32875882,Jarsskovvej,8,nan,4700,Næstved,3.92,2,Sukkerroer til fabrik,160,,501-42,11.76,4,0
193888,,32875882,Jarsskovvej,8,nan,4700,Næstved,3.92,2,Sukkerroer til fabrik,160,,756-8,14.5,4,0
193889,,32875882,Jarsskovvej,8,nan,4700,Næstved,3.92,2,Sukkerroer til fabrik,160,,19-93,2.5,4,0
193890,,32875882,Jarsskovvej,8,nan,4700,Næstved,3.92,2,Sukkerroer til fabrik,160,,18-426,2.705,4,0
193891,,32875882,Jarsskovvej,8,nan,4700,Næstved,11.29,2,Vårbyg,1,,11-66,0.203,2,0
193892,,32875882,Jarsskovvej,8,nan,4700,Næstved,11.29,2,Vårbyg,1,,347-7,11.29,4,0
193893,,32875882,Jarsskovvej,8,nan,4700,Næstved,3.92,2,Sukkerroer til fabrik,160,,18-528,21.168,4,0
193959,,32887880,Møllegårdsvej,2C,nan,7080,Børkop,26.0,2,Juletræer og pyntegrønt,583,,526-21,2.4,4,0
193960,,32887880,Møllegårdsvej,2C,nan,7080,Børkop,26.0,2,Juletræer og pyntegrønt,583,,1-252,9.6,2,0
193961,,32887880,Møllegårdsvej,2C,nan,7080,Børkop,26.0,2,Juletræer og pyntegrønt,583,,561-3,7.2,2,0
194051,,32928846,Bøllemosevej,6,nan,5892,Gudbjerg Sydfyn,,,nan,,,nan,,,1
194531,,33029837,Færgevej,5,nan,8970,Havndal,16.92,2,Vinterhybridrug,15,,48-47,8.28,2,0
194532,,33029837,Færgevej,5,nan,8970,Havndal,16.92,2,Vinterhybridrug,15,,48-43,37.935,4,0
194533,,33029837,Færgevej,5,nan,8970,Havndal,58.06,2,Vårhavre,3,,64-70,17.6715,4,0
194534,,33029837,Færgevej,5,nan,8970,Havndal,58.06,2,Vårhavre,3,,48-43,113.58,4,0
194535,,33029837,Færgevej,5,nan,8970,Havndal,58.06,2,Vårhavre,3,,48-47,28.086,2,0
194536,,33029837,Færgevej,5,nan,8970,Havndal,58.06,2,Vårhavre,3,,11-65,0.5049,2,0
194550,,33034784,Fusagervej,12,nan,8800,Viborg,,,nan,,,nan,,,1
194603,,33044208,Gugvej,142B,nan,9210,Aalborg SØ,,,nan,,,nan,,,1
194658,,33047517,Skads Byvej,84,nan,6705,Esbjerg Ø,0.18,2,Potteplanter,545,,1-195,0.18,4,0
194659,,33047517,Skads Byvej,84,nan,6705,Esbjerg Ø,0.18,2,Potteplanter,545,,19-151,0.27,2,0
194660,,33047517,Skads Byvej,84,nan,6705,Esbjerg Ø,0.18,2,Potteplanter,545,,18-407,0.18,2,0
194661,,33047517,Skads Byvej,84,nan,6705,Esbjerg Ø,0.18,2,Potteplanter,545,,1-172,0.18,4,0
194709,,33061234,Tollundvej,3,nan,8600,Silkeborg,33.0,2,Juletræer og pyntegrønt,583,,357-4,15.0,4,0
194907,,33098928,Vester Halne Vej,104,nan,9430,Vadum,,,nan,,,nan,,,1
194985,,33127308,Skravevej,9,nan,6630,Rødding,,,nan,,,nan,,,1
195127,,33210140,Bygaden,32,nan,6500,Vojens,,,nan,,,nan,,,1
195941,,33322658,Ryvej,74,nan,8752,Østbirk,,,nan,,,nan,,,1
195967,,33326882,Norupvej,103,nan,8970,Havndal,5.75,2,Juletræer og pyntegrønt,583,,396-53,1.0,4,0
195968,,33326882,Norupvej,103,nan,8970,Havndal,5.75,2,Juletræer og pyntegrønt,583,,347-7,1.0,4,0
196295,,33411642,Ribersvej,3,nan,7200,Grindsted,,,nan,,,nan,,,1
196296,,33414757,Egvadvej,2A,nan,6880,Tarm,0.4,2,Anden skovdrift,580,,19-93,1.2,4,0
196957,,33521642,Bryndumsager,1,nan,6818,Årre,,,nan,,,nan,,,1
197166,,33541406,Vintenvej,1,nan,8700,Horsens,,,nan,,,nan,,,1
197209,,33551002,Lergårdsvej,8,nan,4050,Skibby,,,nan,,,nan,,,1
197813,,33637950,Vestre Landevej,127,nan,4951,Nørreballe,,,nan,,,nan,,,1
197819,,33663048,Brønderslevvej,93,nan,9900,Frederikshavn,,,nan,,,nan,,,1
198003,,33685858,Sdr. Højrupvejen,130,nan,5750,Ringe,138.98,2,Juletræer og pyntegrønt,583,,396-53,223.927,4,0
198004,,33685858,Sdr. Højrupvejen,130,nan,5750,Ringe,138.98,2,Juletræer og pyntegrønt,583,,1-252,38.192,2,0
198005,,33685858,Sdr. Højrupvejen,130,nan,5750,Ringe,138.98,2,Juletræer og pyntegrønt,583,,756-2,81.275,4,0
198006,,33685858,Sdr. Højrupvejen,130,nan,5750,Ringe,138.98,2,Juletræer og pyntegrønt,583,,347-7,41.224,4,0
198102,,33709412,Ll Darumvej,7,nan,6740,Bramming,,,nan,,,nan,,,1
198546,,33769911,Vrejlev Kloster,3,nan,9760,Vrå,,,nan,,,nan,,,1
199608,,33946481,Linå Vesterskovvej,4B,nan,8600,Silkeborg,3.76,2,Skovlandbrug med omdriftsafgrøder,484,,48-16,7.5,4,0
199609,,33950764,Velds Møllevej,7,nan,8830,Tjele,103.6,2,Juletræer og pyntegrønt,583,,526-21,8.66,4,0
199610,,33950764,Velds Møllevej,7,nan,8830,Tjele,103.6,2,Juletræer og pyntegrønt,583,,1067-3,0.434,4,0
199611,,33950764,Velds Møllevej,7,nan,8830,Tjele,103.6,2,Juletræer og pyntegrønt,583,,1-252,17.32,2,0
199612,,33950764,Velds Møllevej,7,nan,8830,Tjele,103.6,2,Juletræer og pyntegrønt,583,,48-16,391.52,4,0
199613,,33950772,Langmosevej,6,nan,8620,Kjellerup,98.55,2,Juletræer og pyntegrønt,583,,361-31,0.596,4,0
199614,,33950772,Langmosevej,6,nan,8620,Kjellerup,98.55,2,Juletræer og pyntegrønt,583,,1-252,4.305,2,0
199615,,33950772,Langmosevej,6,nan,8620,Kjellerup,98.55,2,Juletræer og pyntegrønt,583,,18-669,157.1,4,0
199624,,33957734,Dyndkrogvej,5,nan,5600,Faaborg,138.8,2,Juletræer og pyntegrønt,583,,1067-3,50.0,4,0
199625,,33957734,Dyndkrogvej,5,nan,5600,Faaborg,138.8,2,Juletræer og pyntegrønt,583,,347-5,130.0,4,0
199626,,33957734,Dyndkrogvej,5,nan,5600,Faaborg,138.8,2,Juletræer og pyntegrønt,583,,48-16,265.0,4,0
199627,,33957734,Dyndkrogvej,5,nan,5600,Faaborg,138.8,2,Juletræer og pyntegrønt,583,,1-252,45.0,2,0
199640,,33962398,Myrekærvej,3,nan,4652,Hårlev,1.3,2,"Grøntsager, andre (drivhus)",543,,880-4,0.6,2,0
199641,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.6,2,Agurker,541,,643-1,1.5,4,0
199642,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.8,2,Tomater,540,,738-2,12.8,2,0
199643,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.8,2,Tomater,540,,880-4,3.1,2,0
199644,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.6,2,Agurker,541,,526-13,0.2,2,0
199645,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.6,2,Agurker,541,,880-4,2.3,2,0
199646,,33962398,Myrekærvej,3,nan,4652,Hårlev,1.3,2,"Grøntsager, andre (drivhus)",543,,526-13,1.085,2,0
199647,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.6,2,Agurker,541,,738-2,8.59,2,0
199648,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.8,2,Tomater,540,,526-13,2.25,2,0
199649,,33962398,Myrekærvej,3,nan,4652,Hårlev,4.8,2,Tomater,540,,643-1,0.95,4,0
200568,,34041105,Skudstrup Markvej,3,nan,6630,Rødding,,,nan,,,nan,,,1
200647,,34075786,Christiansholms Tværvej,7,nan,2930,Klampenborg,2.0,2,Juletræer og pyntegrønt,583,,48-52,1.92,4,0
200762,,34103259,Knoldeflodvej,36,nan,6800,Varde,,,nan,,,nan,,,1
200793,,34108986,Langerod,12,nan,5620,Glamsbjerg,45.5,2,Juletræer og pyntegrønt,583,,1-252,18.2,2,0
200794,,34108986,Langerod,12,nan,5620,Glamsbjerg,45.5,2,Juletræer og pyntegrønt,583,,347-7,30.0,4,0
200795,,34108986,Langerod,12,nan,5620,Glamsbjerg,12.0,2,Juletræer og pyntegrønt,583,,18-514,2.5,4,0
200796,,34108986,Langerod,12,nan,5620,Glamsbjerg,45.5,2,Juletræer og pyntegrønt,583,,396-91,136.5,4,0
201185,,34154600,Kildebrøndevej,36,nan,2670,Greve,4.15,2,Agurker,541,,1-201,2.0,2,0
201186,,34154600,Kildebrøndevej,36,nan,2670,Greve,4.15,2,Agurker,541,,64-51,6.001,4,0
201187,,34154600,Kildebrøndevej,36,nan,2670,Greve,4.15,2,Agurker,541,,18-544,12.0,4,0
201188,,34154600,Kildebrøndevej,36,nan,2670,Greve,4.15,2,Agurker,541,,937-1,30.0,4,0
201189,,34154600,Kildebrøndevej,36,nan,2670,Greve,4.15,2,Agurker,541,,561-6,0.25,4,0
201190,,34154600,Kildebrøndevej,36,nan,2670,Greve,4.15,2,Agurker,541,,558-12,3.752,4,0
201191,,34154600,Kildebrøndevej,36,nan,2670,Greve,4.15,2,Agurker,541,,19-166,2.49,4,0
201266,,34170010,Bakken,5,nan,9670,Løgstør,1.81,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-670,1.629,4,0
201267,,34170010,Bakken,5,nan,9670,Løgstør,1.81,2,"Planteskolekulturer, vedplanter, til videresalg",497,,347-5,1.629,4,0
201385,,34204497,Holmagervej,8,nan,8543,Hornslet,35.0,2,Juletræer og pyntegrønt,583,,526-21,2.0,4,0
201386,,34204497,Holmagervej,8,nan,8543,Hornslet,35.0,2,Juletræer og pyntegrønt,583,,1-252,14.0,2,0
201387,,34204497,Holmagervej,8,nan,8543,Hornslet,35.0,2,Juletræer og pyntegrønt,583,,18-669,80.0,4,0
201388,,34204497,Holmagervej,8,nan,8543,Hornslet,35.0,2,Juletræer og pyntegrønt,583,,19-34,140.0,2,0
201389,,34204497,Holmagervej,8,nan,8543,Hornslet,35.0,2,Juletræer og pyntegrønt,583,,1067-3,1.0,4,0
201390,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.75,2,Potteplanter,545,,1-227,0.3,2,0
201391,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.75,2,Potteplanter,545,,18-544,7.5,4,0
201392,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.75,2,Potteplanter,545,,677-3,16.4,2,0
201393,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.75,2,Potteplanter,545,,643-1,14.925,4,0
201394,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.75,2,Potteplanter,545,,526-14,45.2,4,0
201395,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.75,2,Potteplanter,545,,1-201,0.885,2,0
201396,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.75,2,Potteplanter,545,,1-172,1.2,4,0
201397,,34210993,Gartnervænget Øst,18,nan,5240,Odense NØ,0.26,2,Lukket system,499,,49-94,10.075,4,0
201613,,34235651,Søndre Landevej,100,nan,3720,Aakirkeby,8.5,2,Juletræer og pyntegrønt,583,,396-82,0.8,4,0
201614,,34235651,Søndre Landevej,100,nan,3720,Aakirkeby,8.5,2,Juletræer og pyntegrønt,583,,526-21,0.7,4,0
201615,,34235651,Søndre Landevej,100,nan,3720,Aakirkeby,20.0,2,Skovdrift med fjernelse af ved,581,,706-1,0.5,4,0
201616,,34235651,Søndre Landevej,100,nan,3720,Aakirkeby,8.5,2,Juletræer og pyntegrønt,583,,48-16,4.0,4,0
201617,,34235651,Søndre Landevej,100,nan,3720,Aakirkeby,8.5,2,Juletræer og pyntegrønt,583,,1-252,3.2,2,0
202306,,34316988,Københovedvej,5,nan,6630,Rødding,,,nan,,,nan,,,1
202307,,34318360,Lønstrupvej,489,nan,9800,Hjørring,20.68,2,Vinterraps,22,,64-72,20.949,4,0
202308,,34318360,Lønstrupvej,489,nan,9800,Hjørring,46.87,2,Vinterhvede,11,,1-211,46.87,4,0
202309,,34318360,Lønstrupvej,489,nan,9800,Hjørring,46.87,2,Vinterhvede,11,,18-416,1.847,4,0
202310,,34318360,Lønstrupvej,489,nan,9800,Hjørring,46.87,2,Vinterhvede,11,,48-47,45.0,2,0
202311,,34318360,Lønstrupvej,489,nan,9800,Hjørring,20.68,2,Vinterraps,22,,19-93,20.68,4,0
202312,,34318360,Lønstrupvej,489,nan,9800,Hjørring,46.87,2,Vinterhvede,11,,18-631,23.435,4,0
202313,,34318360,Lønstrupvej,489,nan,9800,Hjørring,20.68,2,Vinterraps,22,,396-12,6.204,4,0
202314,,34318360,Lønstrupvej,489,nan,9800,Hjørring,20.68,2,Vinterraps,22,,64-91,8.991,4,0
202624,,34362424,Egelundsvej,4,nan,9510,Arden,27.42,2,Juletræer og pyntegrønt,583,,347-5,27.42,4,0
202625,,34362424,Egelundsvej,4,nan,9510,Arden,27.42,2,Juletræer og pyntegrønt,583,,18-669,27.42,4,0
202855,,34395101,Blegebrøndevej,90,nan,9690,Fjerritslev,,,nan,,,nan,,,1
203539,,34477868,Volderslevvej,147,nan,5260,Odense S,,,nan,,,nan,,,1
203667,,34480141,Vildmosevej,21,nan,9700,Brønderslev,,,nan,,,nan,,,1
204312,,34579245,Atterupvej,11B,nan,4174,Jystrup Midtsj,1.01,2,Anden skovdrift,580,,357-14,3.03,4,0
204313,,34579245,Atterupvej,11B,nan,4174,Jystrup Midtsj,0.5,2,Skovdrift med fjernelse af ved,581,,48-16,2.4,4,0
204314,,34580359,Sdr. Østerbyvej,10,nan,6880,Tarm,,,nan,,,nan,,,1
204389,,34612587,Mileparken,11,nan,2740,Skovlunde,,,nan,,,nan,,,1
204491,,34621403,Ådalsvænget,7,nan,6800,Varde,,,nan,,,nan,,,1
204630,,34694850,Tokkerupvej,28,nan,4640,Faxe,,,nan,,,nan,,,1
204938,,34734100,Karmark Skovvej,3,nan,8860,Ulstrup,182.78,2,Juletræer og pyntegrønt,583,,561-3,34.75,2,0
204939,,34734100,Karmark Skovvej,3,nan,8860,Ulstrup,182.78,2,Juletræer og pyntegrønt,583,,48-16,378.53,4,0
204940,,34734100,Karmark Skovvej,3,nan,8860,Ulstrup,182.78,2,Juletræer og pyntegrønt,583,,347-5,14.6,4,0
204964,,34744874,Nymarksvej,19,nan,5471,Søndersø,9.27,2,Juletræer og pyntegrønt,583,,396-53,5.52,4,0
204965,,34744874,Nymarksvej,19,nan,5471,Søndersø,9.27,2,Juletræer og pyntegrønt,583,,561-3,0.733,2,0
204966,,34744874,Nymarksvej,19,nan,5471,Søndersø,9.27,2,Juletræer og pyntegrønt,583,,347-7,1.086,4,0
205406,,34815909,Sdr Skovvej,8,nan,6630,Rødding,,,nan,,,nan,,,1
206158,,34922667,Marienlyst,1,nan,4760,Vordingborg,,,nan,,,nan,,,1
206746,,34973164,Borup Byvej,27,nan,8920,Randers NV,1.97,2,Jordbær,513,,1-201,0.48,2,0
206747,,34973164,Borup Byvej,27,nan,8920,Randers NV,1.97,2,Jordbær,513,,3-201,0.4925,4,0
206748,,34973164,Borup Byvej,27,nan,8920,Randers NV,2.1,2,Jordbær,513,,11-16,7.35,4,0
206749,,34973164,Borup Byvej,27,nan,8920,Randers NV,1.97,2,Jordbær,513,,18-343,2.24,2,0
206750,,34973164,Borup Byvej,27,nan,8920,Randers NV,2.1,2,Jordbær,513,,1-211,7.35,4,0
206751,,34973164,Borup Byvej,27,nan,8920,Randers NV,4.07,2,Jordbær,513,,19-92,0.29,2,0
206752,,34973164,Borup Byvej,27,nan,8920,Randers NV,2.1,2,Jordbær,513,,19-205,3.36,4,0
206753,,34973164,Borup Byvej,27,nan,8920,Randers NV,1.97,2,Jordbær,513,,19-151,2.46,2,0
206754,,34973164,Borup Byvej,27,nan,8920,Randers NV,2.1,2,Jordbær,513,,18-528,7.35,4,0
206755,,34973164,Borup Byvej,27,nan,8920,Randers NV,1.97,2,Jordbær,513,,396-77,1.2,2,0
207708,,35086145,Rølkjær,39,nan,6600,Vejen,,,nan,,,nan,,,1
207854,,35094482,Vestensvej,7,nan,5601,Lyø,,,nan,,,nan,,,1
207914,,35100237,Enderupvej,41,nan,6760,Ribe,,,nan,,,nan,,,1
207926,,35104984,Damstensvej,1,nan,3660,Stenløse,1.0,2,"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)",267,,18-473,0.8,2,0
207927,,35104984,Damstensvej,1,nan,3660,Stenløse,1.2,2,"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)",267,,1-201,1.0,2,0
208009,,35109471,Sigtenvej,2,nan,7441,Bording,25.06,2,Juletræer og pyntegrønt,583,,347-5,20.0,4,0
208711,,35284931,Lavstrupvej,3,nan,6880,Tarm,,,nan,,,nan,,,1
208826,,35320512,Baunemosevej,14,nan,5800,Nyborg,14.88,2,Vårbyg,1,,396-77,1.488,2,0
208827,,35320512,Baunemosevej,14,nan,5800,Nyborg,14.88,2,Vårbyg,1,,756-2,14.88,4,0
208828,,35320512,Baunemosevej,14,nan,5800,Nyborg,14.88,2,Vårbyg,1,,396-78,1.488,2,0
208829,,35320512,Baunemosevej,14,nan,5800,Nyborg,6.95,2,Vinterhvede,11,,19-240,4.17,4,0
208830,,35320512,Baunemosevej,14,nan,5800,Nyborg,14.88,2,Vårbyg,1,,64-70,4.464,4,0
208831,,35320512,Baunemosevej,14,nan,5800,Nyborg,6.95,2,Vinterhvede,11,,64-70,3.475,4,0
208832,,35320512,Baunemosevej,14,nan,5800,Nyborg,8.42,2,Vinterraps,22,,64-91,3.368,4,0
208833,,35320512,Baunemosevej,14,nan,5800,Nyborg,14.88,2,Vårbyg,1,,18-597,4.464,4,0
208834,,35320512,Baunemosevej,14,nan,5800,Nyborg,8.42,2,Vinterraps,22,,396-77,1.263,2,0
208835,,35320512,Baunemosevej,14,nan,5800,Nyborg,6.95,2,Vinterhvede,11,,1-211,6.95,4,0
