CVR,CropCode,TotalSumPesticideApplicationArea,PesticideApplicationCount,DistinctAcreageValuesCount,MaxPesticideApplicationArea
35085408,106,201.47999999999996,6,1,33.58
35085408,111,150.48,6,1,25.08
35085408,120,145.72,4,1,36.43
35085408,583,6.42,1,1,6.42
35086145,214,44.72,2,1,22.36
35086145,216,24.72,4,1,6.18
35090754,1,636.3000000000001,10,1,63.63
35090754,11,649.0500000000001,15,1,43.27
35090754,22,156.31,7,1,22.33
35090754,101,299.75,11,1,27.25
35090754,102,441.84,12,1,36.82
35090754,124,117.60000000000001,10,1,11.76
35092285,1,1103.04,8,1,137.88
35092285,10,315.0,9,1,35.0
35092285,11,7241.849999999999,19,1,381.15
35092285,22,1478.5100000000002,11,1,134.41
35093842,1,281.33,7,1,40.19
35093842,216,381.0,6,1,63.5
35094067,1,99.94999999999999,5,1,19.99
35094067,11,69.9,3,1,23.3
35094067,15,6.1,2,1,3.05
35094067,101,56.75,5,1,11.35
35094482,1,50.489999999999995,3,1,16.83
35094482,11,32.22,2,1,16.11
35096264,216,642.8499999999999,5,1,128.57
35096264,234,136.88,2,1,68.44
35097791,1,212.16000000000003,6,1,35.36
35097791,3,35.31,3,1,11.77
35097791,11,455.93999999999994,9,1,50.66
35097791,22,159.92,8,1,19.99
35098135,216,582.56,4,1,145.64
35098135,252,26.53,1,1,26.53
35098135,263,87.68,1,1,87.68
35098437,11,8.07,1,1,8.07
35098437,15,56.13,3,1,18.71
35098887,214,212.21999999999997,3,1,70.74
35098887,216,783.0,5,1,156.6
35098887,701,69.0,2,1,34.5
35100954,11,424.49,11,1,38.59
35100954,403,404.64,12,1,33.72
35100954,409,115.72,4,1,28.93
35100954,421,567.3,10,1,56.73
35104860,528,11.18,2,2,6.16
35104909,11,462.51,9,1,51.39
35104909,22,157.8,6,1,26.3
35107282,1,29.79,3,1,9.93
35107282,3,18.299999999999997,3,1,6.1
35107282,11,135.31,7,1,19.33
35107282,15,58.45,5,1,11.69
35107282,22,25.7,5,1,5.14
35107282,152,17.37,3,1,5.79
35107282,513,46.83,7,1,6.69
35107452,1,254.8,8,1,31.85
35107452,10,129.03,11,1,11.73
35107452,11,392.2,10,1,39.22
35107452,22,169.04,8,1,21.13
35109064,1,305.25,5,1,61.05
35109064,15,20.97,1,1,20.97
35109064,22,19.16,2,1,9.58
35109471,583,112.24,4,1,28.06
35109595,1,735.6000000000001,8,1,91.95
35109595,216,918.7,5,1,183.74
35109595,263,70.49,1,1,70.49
35114041,1,570.42,6,1,95.07
35114041,10,139.32,6,1,23.22
35114041,11,446.40000000000003,9,1,49.6
35114041,15,81.52,8,1,10.19
35114041,22,62.28,3,1,20.76
35115048,1,930.3000000000001,14,1,66.45
35115048,3,226.98,6,1,37.83
35115048,10,799.0800000000002,12,1,66.59
35115048,11,5351.85,15,1,356.79
35115048,15,732.9,10,1,73.29
35115048,22,1193.28,11,1,108.48
35115145,1,18.72,4,1,4.68
35116966,1,56.52,4,1,14.13
35116966,11,408.56,8,1,51.07
35116966,22,119.1,6,1,19.85
35116966,31,145.89999999999998,5,1,29.18
35117563,1,288.81000000000006,9,1,32.09
35117563,11,366.3,11,1,33.3
35117563,15,92.7,9,1,10.3
35117563,22,138.96,8,1,17.37
35119159,1,161.73,9,1,17.97
35119159,11,91.4,10,1,9.14
35119159,701,5.72,4,1,1.43
35125019,1,112.32000000000001,9,1,12.48
35125019,11,121.38000000000001,7,1,17.34
35125019,22,264.7800000000001,9,1,29.42
35125019,968,10.73,1,1,10.73
35135502,1,134.19,7,1,19.17
35135502,11,149.36,8,1,18.67
35135502,108,54.67,7,1,7.81
35135502,111,59.64,6,1,9.94
35136754,1,72.55,5,1,14.51
35136754,11,245.3,10,1,24.53
35136754,22,102.6,5,1,20.52
35136916,1,760.87,11,1,69.17
35136916,11,451.98,9,1,50.22
35136916,15,91.86,6,1,15.31
35136916,22,203.28,7,1,29.04
35136916,101,121.25,5,1,24.25
35136916,701,0.77,1,1,0.77
35145699,1,42.55,5,1,8.51
35145699,11,130.76999999999998,9,1,14.53
35145699,150,10.0,5,1,2.0
35178791,1,83.35000000000001,5,1,16.67
35178791,10,28.15,5,1,5.63
35178791,11,78.0,6,1,13.0
35180168,11,71.64,9,1,7.96
35180168,22,60.48,8,1,7.56
35207007,214,91.28,2,1,45.64
35207007,216,944.35,5,1,188.87
35207007,234,46.24,2,1,23.12
35207007,975,13.18,1,1,13.18
35207899,1,1167.84,9,1,129.76
35207899,3,264.0,6,1,44.0
35207899,10,254.16,9,1,28.24
35207899,11,3639.02,22,1,165.41
35207899,15,944.46,11,1,85.86
35207899,22,1580.48,16,1,98.78
35208119,1,919.8000000000002,9,1,102.2
35208119,10,302.96,8,1,37.87
35208119,11,2198.46,11,1,199.86
35208119,15,128.16,8,1,16.02
35208119,22,486.92,7,1,69.56
35208119,101,304.85,5,1,60.97
35210784,1,383.36,8,1,47.92
35210784,10,113.0,5,1,22.6
35210784,11,637.49,7,1,91.07
35210784,22,78.84,4,1,19.71
35210784,210,55.14,2,1,27.57
35210784,216,253.77,3,1,84.59
35219617,11,16.38,3,1,5.46
35227512,420,48.01,1,1,48.01
35227512,430,11.51,1,1,11.51
35230033,102,31.740000000000002,3,1,10.58
35230556,1,774.8399999999997,12,1,64.57
35230556,3,37.1,5,1,7.42
35230556,10,73.61999999999999,6,1,12.27
35230556,11,904.0900000000001,11,1,82.19
35230556,15,151.14000000000001,6,1,25.19
35230556,22,249.55,7,1,35.65
35230556,108,134.61,7,1,19.23
35233105,5,2.36,2,1,1.18
35233105,701,7.16,1,1,7.16
35233458,583,1943.52,8,1,242.94
35255990,1,81.48,4,1,20.37
35255990,10,32.01,3,1,10.67
35255990,22,28.799999999999997,3,1,9.6
35257659,22,171.10000000000002,10,1,17.11
35261192,1,187.73999999999998,6,1,31.29
35261192,11,325.09999999999997,10,1,32.51
35261192,15,46.6,4,1,11.65
35261192,22,38.64,4,1,9.66
35261192,216,140.57999999999998,3,1,46.86
35261842,1,159.45,5,1,31.89
35261842,11,240.8,7,1,34.4
35261842,22,10.63,1,1,10.63
35261842,124,60.56,8,1,7.57
35261842,216,4.02,2,1,2.01
35265279,1,290.85,7,1,41.55
35265279,11,383.58,9,1,42.62
35265279,22,62.45,5,1,12.49
35266402,1,58.36,4,1,14.59
35266402,11,648.12,11,1,58.92
35266402,22,189.70000000000002,7,1,27.1
35273115,1,543.06,14,1,38.79
35273115,10,462.80000000000007,13,1,35.6
35273115,11,629.6,16,1,39.35
35273115,15,150.8,8,1,18.85
35273115,22,591.96,12,1,49.33
35274790,1,77.83999999999999,7,1,11.12
35274790,11,64.80000000000001,5,1,12.96
35278346,1,1574.3000000000002,7,1,224.9
35278346,3,21.72,4,1,5.43
35278346,10,385.84000000000003,8,1,48.23
35278346,11,951.48,9,1,105.72
35278346,22,597.3800000000001,7,1,85.34
35278346,108,147.36,4,1,36.84
35279644,1,90.06,6,1,15.01
35279644,2,30.750000000000004,5,1,6.15
35281118,1,36.150000000000006,3,1,12.05
35281118,216,511.30000000000007,5,1,102.26
35283099,1,161.42,7,1,23.06
35283099,11,128.22,6,1,21.37
35283099,22,59.34,6,1,9.89
35284931,3,48.4,5,1,9.68
35284931,15,243.96,4,1,60.99
35284931,151,13.68,3,1,4.56
35285202,1,838.9,10,1,83.89
35285202,11,475.52,8,1,59.44
35285202,15,445.68,8,1,55.71
35285202,22,433.8,9,1,48.2
35285202,101,232.97999999999996,6,1,38.83
35289348,1,28.2,5,1,5.64
35289348,15,51.03,7,1,7.29
35293868,1,47.9,5,1,9.58
35293868,11,44.39999999999999,8,1,5.55
35293868,22,13.64,2,1,6.82
35299726,1,233.94000000000003,6,1,38.99
35299726,10,25.44,4,1,6.36
35299726,11,304.70000000000005,10,1,30.47
35309691,1,407.04,8,1,50.88
35309691,11,278.09999999999997,9,1,30.9
35309691,15,110.04,7,1,15.72
35309691,22,49.2,4,1,12.3
35312269,216,32.2,4,1,8.05
35320512,1,35.45,5,1,7.09
35320512,10,75.78,9,1,8.42
35320512,11,81.84,11,1,7.44
35320512,22,27.84,4,1,6.96
35321314,2,10.260000000000002,6,1,1.71
35321314,10,241.71,7,1,34.53
35321314,11,621.8100000000001,9,1,69.09
35321314,22,273.12,8,1,34.14
35324232,1,651.76,8,1,81.47
35324232,11,501.57,9,1,55.73
35324232,101,187.73999999999998,6,1,31.29
35324232,124,203.28,12,1,16.94
35325468,1,119.04,8,1,14.88
35325468,11,70.45,5,1,14.09
35325468,216,200.68,4,1,50.17
35325468,260,40.09,1,1,40.09
35326294,1,101.36,8,1,12.67
35326294,11,21.42,7,1,3.06
35333800,1,66.48,6,1,11.08
35333800,30,2.0,1,1,2.0
35333800,252,6.14,2,1,3.07
35333800,263,6.03,1,1,6.03
35335846,1,56.42000000000001,7,1,8.06
35335846,11,96.08000000000001,8,1,12.01
35335846,108,42.18,6,1,7.03
35335889,1,61.0,5,1,12.2
35335889,107,36.96,4,1,9.24
35336893,583,24.509999999999998,3,1,8.17
35344802,1,15.049999999999999,5,1,3.01
35344802,11,37.65,5,1,7.53
35344802,120,5.61,1,1,5.61
35349553,10,13.68,4,1,3.42
35349553,11,272.88,6,1,45.48
35349553,216,215.5,5,1,43.1
35351787,1,1953.8000000000002,10,1,195.38
35351787,10,777.8100000000001,11,1,70.71
35351787,11,2229.5,13,1,171.5
35351787,22,533.4000000000001,7,1,76.2
35355073,11,133.95,5,1,26.79
35355073,30,14.97,1,1,14.97
35355081,1,363.99,11,1,33.09
35355081,11,1253.4199999999998,14,1,89.53
35355081,22,168.6,6,1,28.1
35363041,1,1623.7000000000003,13,1,124.9
35363041,11,2821.2799999999997,16,1,176.33
35363041,22,603.8100000000002,9,1,67.09
35363041,31,0.53,1,1,0.53
35363041,101,97.44999999999999,5,1,19.49
35363041,108,301.2,10,1,30.12
35363041,113,41.339999999999996,3,1,13.78
35363041,120,30.52,2,1,15.26
35363041,216,4.94,2,1,2.47
35364420,1,7.949999999999999,3,1,2.65
35364420,701,2.85,1,1,2.85
35364498,1,356.28999999999996,11,1,32.39
35364498,11,225.50000000000003,10,1,22.55
35364498,160,162.9,9,1,18.1
35364498,424,101.52000000000001,6,1,16.92
35365303,1,26.369999999999997,3,1,8.79
35365303,216,213.56,4,1,53.39
35365303,263,76.61,1,1,76.61
35365664,1,1072.32,8,1,134.04
35365664,15,1339.1399999999999,6,1,223.19
35365664,216,56.88,3,1,18.96
35367977,1,49.08,3,1,16.36
35367977,230,2.75,1,1,2.75
35377042,1,497.52000000000004,12,1,41.46
35377042,11,286.5,10,1,28.65
35377042,22,157.15,5,1,31.43
35377042,31,168.18,6,1,28.03
35377042,101,194.07999999999998,8,1,24.26
35387994,1,371.76,8,1,46.47
35387994,10,334.48,8,1,41.81
35387994,11,1188.48,12,1,99.04
35387994,22,130.0,4,1,32.5
35389040,1,213.92,8,1,26.74
35389040,11,269.28,8,1,33.66
35389040,22,104.75,5,1,20.95
35389040,31,29.9,2,1,14.95
35389040,101,85.5,6,1,14.25
35390960,545,0.05,1,1,0.05
35391371,1,31.04,4,1,7.76
35391371,22,134.34,6,1,22.39
35399380,1,40.980000000000004,3,1,13.66
35399380,5,1.48,2,1,0.74
35399380,15,13.4,2,1,6.7
35399380,703,4.79,1,1,4.79
35404120,1,23.55,5,1,4.71
35404120,3,20.4,3,1,6.8
35411003,1,381.15,7,1,54.45
35411003,15,81.06,3,1,27.02
35411003,280,1.0,1,1,1.0
35420665,1,182.33999999999997,6,1,30.39
35420665,3,22.06,2,1,11.03
35420665,11,185.1,6,1,30.85
35420665,15,21.03,3,1,7.01
35420665,214,14.36,2,1,7.18
35420665,216,413.9,5,1,82.78
35425659,216,74.85,3,1,24.95
35426663,1,91.73999999999998,6,1,15.29
35426663,11,566.4,10,1,56.64
35426663,22,51.96,3,1,17.32
35442421,5,10.42,2,1,5.21
35442421,583,132.54,6,1,22.09
35446176,1,237.52,8,1,29.69
35446176,11,95.04,8,1,11.88
35446176,22,152.95,7,1,21.85
35448020,1,272.09000000000003,13,1,20.93
35448020,3,6.15,5,1,1.23
35448020,10,113.44,8,1,14.18
35448020,11,1193.43,21,1,56.83
35448020,15,54.540000000000006,9,1,6.06
35448020,16,59.940000000000005,9,1,6.66
35448020,22,139.81000000000003,11,1,12.71
35448020,31,29.44,8,1,3.68
35448020,108,3.42,2,1,1.71
35450750,3,115.28999999999999,3,1,38.43
35450750,11,758.96,8,1,94.87
35450750,216,369.9599999999999,6,1,61.66
35453121,1,88.12,4,1,22.03
35453121,11,286.5,6,1,47.75
35453121,22,158.8,8,1,19.85
35463054,120,10.0,1,1,10.0
35489037,1,991.3199999999999,12,1,82.61
35489037,11,1692.16,16,1,105.76
35489037,22,362.64,8,1,45.33
35489037,101,320.93999999999994,9,1,35.66
35492267,1,2189.4599999999996,13,1,168.42
35492267,3,32.339999999999996,3,1,10.78
35492267,10,560.48,8,1,70.06
35492267,11,3612.6,18,1,200.7
35492267,22,713.68,11,1,64.88
35492267,101,225.72,6,1,37.62
35492305,1,496.9,10,1,49.69
35492305,11,294.84,7,1,42.12
35492305,15,128.23999999999998,7,1,18.32
35492305,216,127.77000000000001,3,1,42.59
35494626,1,192.29,7,1,27.47
35494626,216,119.48,4,1,29.87
35494936,1,79.6,5,1,15.92
35494936,11,105.76,8,1,13.22
35494936,22,23.3,2,1,11.65
35495126,1,876.06,9,1,97.34
35495126,10,118.5,5,1,23.7
35495126,15,133.47,3,1,44.49
35495126,22,99.33,7,1,14.19
35495886,11,168.96,8,1,21.12
35495886,15,252.27999999999997,7,1,36.04
35495886,216,322.5,5,1,64.5
35495940,1,152.95,5,1,30.59
35495940,11,267.66,9,1,29.74
35495940,22,81.0,4,1,20.25
35496823,2,12.92,2,1,6.46
35496823,10,212.38,7,1,30.34
35496823,15,168.56,4,1,42.14
35496823,22,144.34,7,1,20.62
35496823,31,190.68,6,1,31.78
35498222,583,5.0,1,1,5.0
35499490,1,671.34,6,1,111.89
35499490,10,150.2,5,1,30.04
35499490,11,1172.9,10,1,117.29
35499490,22,84.81,3,1,28.27
35502823,1,5.300000000000001,6,2,1.8
35507485,1,2.2,2,1,1.1
35508384,1,1.0,1,1,1.0
35508384,11,48.959999999999994,8,1,6.12
35508384,22,61.599999999999994,7,1,8.8
35508856,1,75.2,8,1,9.4
35508856,22,49.019999999999996,6,1,8.17
35509275,1,128.4,10,1,12.84
35509275,15,3.7800000000000002,3,1,1.26
35509275,30,73.8,5,1,14.76
35509275,101,83.49999999999999,10,1,8.35
35509275,150,52.00000000000001,10,1,5.2
35509275,151,380.27,11,1,34.57
35512969,503,100.69999999999999,14,8,12.86
35512969,504,27.409999999999997,11,3,2.82
35512969,523,86.52,7,1,12.36
35512969,564,56.96,10,3,6.43
35531297,545,388.7400000000001,22,1,17.67
35543813,1,106.24,4,1,26.56
35543813,11,111.47999999999999,6,1,18.58
35543813,22,34.4,4,1,8.6
35543813,101,66.28,4,1,16.57
35547649,1,38.16,8,1,4.77
35547649,216,49.5,5,1,9.9
35548297,1,96.06,2,1,48.03
35548297,11,434.49,7,1,62.07
35548297,22,35.24,4,1,8.81
35548297,216,358.4,4,1,89.6
35548297,701,40.95,3,1,13.65
35552596,1,310.96,8,1,38.87
35552596,11,381.24,9,1,42.36
35552596,15,145.96,9,2,17.62
35552596,108,388.24,8,2,68.6
35553002,1,185.68,8,1,23.21
35553002,15,104.37,3,1,34.79
35557628,1,3040.16,16,1,190.01
35557628,11,2208.15,15,1,147.21
35557628,15,1390.9999999999998,10,1,139.1
35557628,22,779.5000000000001,10,1,77.95
35557628,102,345.36,12,1,28.78
35557628,149,15555.54,21,1,740.74
35558365,10,29.82,7,1,4.26
35558365,11,106.64999999999999,9,1,11.85
35558713,1,77.91,7,1,11.13
35558713,10,26.88,4,1,6.72
35558713,22,73.25,5,1,14.65
35558845,1,293.12,8,1,36.64
35558845,10,138.72,6,1,23.12
35558845,11,332.81999999999994,9,1,36.98
35558845,15,118.24999999999999,5,1,23.65
35558845,22,157.83999999999997,8,1,19.73
35558845,30,50.92,4,1,12.73
35564918,1,159.29999999999998,9,1,17.7
35565043,1,51.5,5,1,10.3
35565043,11,63.06999999999999,7,1,9.01
35565825,1,73.19999999999999,6,1,12.2
35565825,11,12.06,2,1,6.03
35565825,22,52.99,7,1,7.57
35571329,545,0.75,3,1,0.25
35573178,1,276.87000000000006,11,1,25.17
35573178,10,357.40000000000003,10,1,35.74
35573178,11,497.69999999999993,9,1,55.3
35573178,22,89.37,9,1,9.93
35573747,11,46.92,4,1,11.73
35573747,15,28.450000000000003,5,1,5.69
35574743,1,376.53000000000003,7,1,53.79
35574743,11,289.59,7,1,41.37
35574743,22,152.6,10,1,15.26
35574743,216,321.36,8,1,40.17
35575723,1,498.0,8,1,62.25
35575723,11,446.70000000000005,10,1,44.67
35575723,22,278.7,6,1,46.45
35581324,1,519.0600000000001,6,1,86.51
35581324,11,120.3,5,1,24.06
35581324,101,71.55000000000001,3,1,23.85
35581324,104,38.37,3,1,12.79
35583785,1,276.88000000000005,8,1,34.61
35583785,11,847.5600000000001,14,1,60.54
35583785,22,146.65,7,1,20.95
35583785,108,98.36,4,1,24.59
35583785,160,87.79999999999998,5,1,17.56
35586466,1,171.52,8,1,21.44
35586466,11,191.79,9,1,21.31
35586466,22,117.78,6,1,19.63
35586466,108,96.0,6,1,16.0
35589023,1,93.73,7,1,13.39
35589023,11,174.24,9,1,19.36
35589023,22,58.029999999999994,7,1,8.29
35590242,1,6.75,3,1,2.25
35590242,10,3.16,2,1,1.58
35590439,1,1121.56,11,1,101.96
35590439,10,114.72,8,1,14.34
35590439,15,195.75,9,1,21.75
35590439,150,106.35000000000002,15,1,7.09
35590439,151,1011.6000000000001,20,1,50.58
35590439,155,155.20000000000002,16,1,9.7
35590609,1,69.64,4,1,17.41
35590609,3,111.8,4,1,27.95
35590609,10,125.20000000000002,8,1,15.65
35590609,11,407.75,7,1,58.25
35590609,22,97.02000000000001,3,1,32.34
35595562,11,49.86000000000001,6,1,8.31
35598898,1,123.76,8,1,15.47
35598898,10,29.0,5,1,5.8
35598898,15,72.03,7,1,10.29
35599088,216,2247.6299999999997,7,1,321.09
35605495,1,72.32,2,1,36.16
35605495,216,853.32,6,1,142.22
35607927,1,1799.3300000000002,13,1,138.41
35607927,15,261.52,4,1,65.38
35607927,150,108.80000000000001,10,1,10.88
35607927,151,645.9599999999999,14,1,46.14
35607927,155,296.55,15,1,19.77
35610561,1,130.2,7,1,18.6
35610561,3,9.14,2,1,4.57
35610561,11,126.24,8,1,15.78
35610596,1,37.65,5,1,7.53
35610596,10,17.24,4,1,4.31
35611339,1,180.27,9,1,20.03
35611622,10,32.059999999999995,7,1,4.58
35611622,11,421.6500000000001,9,1,46.85
35611622,14,58.6,5,1,11.72
35612084,1,165.84,8,1,20.73
35612084,11,265.78999999999996,7,1,37.97
35612084,22,72.55,5,1,14.51
35612084,160,140.35,7,1,20.05
35614842,1,57.46,2,1,28.73
35614842,7,14.3,2,1,7.15
35614842,15,73.3,5,1,14.66
35614842,22,24.28,4,1,6.07
35614842,103,45.68,4,1,11.42
35615938,11,419.84999999999997,9,1,46.65
35615938,216,518.21,7,1,74.03
35618090,1,1256.7,15,1,83.78
35618090,3,380.15999999999997,8,1,47.52
35618090,11,3240.72,18,1,180.04
35618090,22,331.11999999999995,8,1,41.39
35618090,101,183.89,7,1,26.27
35622373,11,165.2,8,1,20.65
35622373,22,27.08,4,1,6.77
35625119,1,111.02,7,1,15.86
35625119,11,129.35999999999999,6,1,21.56
35625119,22,20.12,4,1,5.03
35626409,1,247.76,8,1,30.97
35626409,216,456.32,4,1,114.08
35627766,1,44.82,6,1,7.47
35627766,15,42.48,6,1,7.08
35632514,900,0.1,1,1,0.1
35647473,583,174.14999999999998,3,3,82.74
35648216,1,44.32,4,1,11.08
35648216,11,263.41,7,1,37.63
35648216,16,8.58,6,1,1.43
35648984,583,57.8,4,3,20.5
35654151,1,550.35,9,1,61.15
35654151,11,417.59999999999997,9,1,46.4
35654151,16,86.57999999999998,9,1,9.62
35654151,22,156.31999999999996,8,1,19.54
35654151,101,119.7,7,1,17.1
35656448,1,816.3,10,1,81.63
35656448,10,769.4000000000001,10,1,76.94
35656448,11,3470.0999999999995,15,1,231.34
35656448,16,682.29,9,1,75.81
35656448,22,580.1,10,1,58.01
35673555,1,255.59999999999997,8,1,31.95
35673555,11,499.95,11,1,45.45
35673555,13,174.16000000000003,8,1,21.77
35673555,22,132.85000000000002,5,1,26.57
35673555,101,65.28,6,1,10.88
35673555,108,83.85,5,1,16.77
35673555,124,106.1,10,1,10.61
35673954,1,142.31999999999996,8,1,17.79
35673954,10,168.75,9,1,18.75
35673954,11,596.76,12,1,49.73
35673954,22,103.08000000000001,6,1,17.18
35681450,1,46.24,4,1,11.56
35681450,216,69.12,4,1,17.28
35687203,1,131.88,6,1,21.98
35687203,210,67.74,6,1,11.29
35687203,216,24.16,4,1,6.04
35696067,1,136.44,6,1,22.74
35696067,10,121.59,7,1,17.37
35696067,11,640.4399999999999,9,1,71.16
35696067,22,90.9,5,1,18.18
35696067,101,138.60000000000002,9,1,15.4
35700188,1,2.86,1,1,2.86
35700188,11,19.04,1,1,19.04
35700188,15,11.05,1,1,11.05
35700188,709,23.1,1,1,23.1
35704027,1,750.1199999999999,7,1,107.16
35704027,216,1552.11,7,1,221.73
35704175,1,373.2,8,1,46.65
35704175,11,53.849999999999994,5,1,10.77
35704175,22,61.550000000000004,5,1,12.31
35704175,152,3.96,1,1,3.96
35711872,1,199.1,5,1,39.82
35711872,11,2174.25,13,1,167.25
35711872,22,470.8,8,1,58.85
35711872,124,204.72,8,1,25.59
35711872,424,230.72,7,1,32.96
35713840,1,386.82,9,1,42.98
35713840,11,413.71000000000004,11,1,37.61
35713840,107,30.78,3,1,10.26
35713840,160,220.3,10,1,22.03
35717773,11,36.36,9,1,4.04
35717773,22,34.93000000000001,7,1,4.99
35719598,1,181.26,9,1,20.14
35719598,10,62.45,5,1,12.49
35719598,11,89.12,8,1,11.14
35719598,15,78.72,6,1,13.12
35719725,1,42.56,8,1,5.32
35719725,14,25.619999999999997,6,1,4.27
35722858,1,54.84,4,1,13.71
35722858,11,345.18,11,1,31.38
35722858,108,89.64,6,1,14.94
35723064,1,247.17000000000002,7,1,35.31
35723064,216,1119.52,8,1,139.94
35724559,1,92.64,8,1,11.58
35724559,14,37.44,6,1,6.24
35724559,22,65.52,7,1,9.36
35728333,22,36.55,1,1,36.55
35730265,3,114.55,5,1,22.91
35730265,10,366.9599999999999,12,1,30.58
35730265,11,452.32,11,1,41.12
35730265,970,18.17,1,1,18.17
35734503,1,43.2,4,1,10.8
35734503,3,16.96,4,1,4.24
35734503,10,21.45,5,1,4.29
35734503,11,140.0,7,1,20.0
35738606,1,1180.08,11,1,107.28
35738606,11,1349.81,11,1,122.71
35738606,108,300.85,11,1,27.35
35738606,112,81.16,4,1,20.29
35738606,970,28.13,1,1,28.13
35741895,1,21.26,2,1,10.63
35741895,3,19.08,2,1,9.54
35741895,14,7.75,1,1,7.75
35746153,1,29.369999999999997,3,1,9.79
35746153,11,20.97,3,1,6.99
35746153,22,3.14,2,1,1.57
35746714,580,14.0,3,2,10.0
35746714,583,273.79,7,7,79.02
35748563,3,49.400000000000006,5,1,9.88
35748563,11,194.58,9,1,21.62
35752501,1,49.76,8,1,6.22
35752501,3,16.68,6,1,2.78
35752501,263,31.42,2,1,15.71
35754857,1,112.8,5,1,22.56
35754857,3,31.64,4,1,7.91
35754857,10,124.08,4,1,31.02
35754857,11,322.15999999999997,8,1,40.27
35754857,15,34.71,3,1,11.57
35754857,22,107.66,7,1,15.38
35754857,216,199.89,3,1,66.63
35754857,280,47.72,4,1,11.93
35754857,968,112.61,1,1,112.61
35756574,701,7.74,2,1,3.87
35759301,1,46.86,4,2,11.86
35759301,11,73.2,5,1,14.64
35762531,1,186.45,11,1,16.95
35762531,3,17.32,4,1,4.33
35766669,1,158.7,6,1,26.45
35766669,152,125.28,9,1,13.92
35766669,407,5.6,2,1,2.8
35766669,417,11.370000000000001,3,1,3.79
35767614,1,447.2,9,3,60.83
35767614,11,64.19999999999999,6,1,10.7
35767614,22,60.18,6,1,10.03
35767614,31,52.95,5,1,10.59
35768807,1,695.87,7,1,99.41
35768807,11,1529.45,13,1,117.65
35768807,22,988.08,8,1,123.51
35771476,1,73.20000000000002,8,1,9.15
35771476,216,55.68,4,1,13.92
35771492,1,60.650000000000006,5,1,12.13
35771492,10,39.599999999999994,5,1,7.92
35771492,11,21.85,5,1,4.37
35774165,1,37.84,4,1,9.46
35774165,22,9.51,3,1,3.17
35774165,703,2.04,4,1,0.51
35777180,1,62.56,4,1,15.64
35777180,10,59.15,5,1,11.83
35777180,11,179.54999999999998,5,1,35.91
35777180,22,75.6,5,1,15.12
35788069,216,142.48,4,1,35.62
35788069,280,52.36,4,1,13.09
35790039,1,273.25,5,1,54.65
35790039,11,55.75,5,1,11.15
35790039,15,11.26,2,1,5.63
35790039,150,13.0,4,1,3.25
35790039,151,28.47,3,1,9.49
35790039,152,123.72,6,1,20.62
35790039,156,90.5,5,1,18.1
35790594,1,257.46000000000004,7,1,36.78
35790594,11,503.12,8,1,62.89
35790594,22,102.05000000000001,5,1,20.41
35790594,30,40.08,4,1,10.02
35790594,31,94.1,5,1,18.82
35794336,1,111.23,7,1,15.89
35794336,10,68.22,6,1,11.37
35794336,11,523.71,11,1,47.61
35794336,22,49.96,4,1,12.49
35794859,11,66.08,8,1,8.26
35810714,545,2200.0,1,1,2200.0
35816291,1,876.33,9,1,97.37
35816291,3,171.95,5,1,34.39
35816291,11,537.44,8,1,67.18
35816291,15,505.53999999999996,7,1,72.22
35816291,22,719.8000000000001,10,1,71.98
35816291,101,162.18,6,1,27.03
35816291,150,142.3,10,1,14.23
35816291,151,1566.5,13,1,120.5
35837728,1,37.8,4,1,9.45
35837728,11,70.19999999999999,5,1,14.04
35839291,1,62.44,2,1,31.22
35839291,2,3.52,2,1,1.76
35839291,10,2.1,2,1,1.05
35839291,11,7.4,2,1,3.7
35839291,16,43.980000000000004,3,1,14.66
35855971,2,13.830000000000002,3,1,4.61
35855971,11,73.26,6,1,12.21
35860363,1,19.84,4,1,4.96
35860363,22,10.68,2,1,5.34
35865268,1,30.049999999999997,5,1,6.01
35865268,11,91.8,6,1,15.3
35865268,22,6.01,1,1,6.01
35866817,1,124.02000000000001,6,1,20.67
35866817,11,78.8,5,1,15.76
35872612,1,723.5999999999999,12,1,60.3
35872612,2,31.84,8,1,3.98
35872612,3,96.11999999999999,6,1,16.02
35872612,4,6.58,7,1,0.94
35872612,10,97.83,9,1,10.87
35872612,11,93.06,9,1,10.34
35872612,13,0.77,7,1,0.11
35872612,14,24.919999999999998,7,1,3.56
